,Profession,Female BiasedDB,Male BiasedDB,Prediction BiasedDB,Female DebiasedDB,Male DebiasedDB,Prediction DebiasedDB
48,gal,0.9212592158190287,0.07874078418097136,female,0.9091043045300988,0.09089569546990117,female
49,actors,0.38993401110642567,0.6100659888935743,male,0.2956985908533456,0.7043014091466544,male
50,barbershop,0.4106693829016813,0.5893306170983187,male,0.47036849139847625,0.5296315086015237,male
51,stailor,0.3738371059341423,0.6261628940658577,male,0.33400190480496206,0.6659980951950379,male
52,gelding,0.2699990209670682,0.7300009790329318,male,0.19659234820251514,0.8034076517974849,male
53,waitress,0.7668731349716265,0.23312686502837357,female,0.6180363289108655,0.3819636710891345,female
54,maternity,0.7957799253918951,0.20422007460810493,female,0.8235290483814011,0.176470951618599,female
55,adultor,0.20583489801326804,0.794165101986732,male,0.2962294865414251,0.7037705134585749,male
56,heroines,0.8544474226255848,0.14555257737441518,female,0.7141359564112455,0.2858640435887545,female
57,grandson,0.5969752742436674,0.4030247257563327,female,0.5580267983063353,0.4419732016936647,female
58,countrywomen,0.851483173086514,0.14851682691348606,female,0.882442333238275,0.11755766676172495,female
59,statesman,0.8843210425105555,0.11567895748944443,female,0.907771709056803,0.09222829094319694,female
60,stateswoman,0.7950076283654588,0.20499237163454123,female,0.7905569203509218,0.20944307964907813,female
61,brides,0.061992737939405074,0.9380072620605949,male,0.06759938275774457,0.9324006172422554,male
62,landlord,0.49350501930815316,0.5064949806918468,male,0.4623552435735431,0.5376447564264569,male
63,belles,0.7347414816476463,0.26525851835235364,female,0.814526125033924,0.1854738749660761,female
64,policewoman,0.6948074615555457,0.3051925384444543,female,0.8024101682915026,0.1975898317084974,female
65,duchesses,0.8448506414704842,0.15514935852951586,female,0.8007978671183429,0.19920213288165717,female
66,aunts,0.8600507027084252,0.13994929729157476,female,0.7896476160958146,0.21035238390418545,female
67,nuns,0.57683363894433,0.4231663610556699,female,0.6654412029550089,0.33455879704499114,female
68,semen,0.4119535795712099,0.5880464204287901,male,0.3735586151788175,0.6264413848211825,male
69,lesbians,0.6482375979372207,0.3517624020627793,female,0.6454288576599077,0.3545711423400924,female
70,suitress,0.6111551505406045,0.3888448494593954,female,0.6077551016818366,0.3922448983181634,female
71,fiancee,0.7702796594318867,0.2297203405681133,female,0.7679164564804395,0.2320835435195605,female
72,busgirls,0.405661618335748,0.594338381664252,male,0.4677534408689289,0.5322465591310711,male
73,spokeswomen,0.23096216958948812,0.7690378304105119,male,0.2859406611777422,0.7140593388222578,male
74,girlhood,0.8789592880458785,0.1210407119541215,female,0.8201114591018193,0.1798885408981808,female
75,boyhood,0.9402175531170948,0.059782446882905245,female,0.9553198546729206,0.0446801453270794,female
76,mothers,0.8626974473031133,0.13730255269688676,female,0.8123581614422359,0.18764183855776406,female
77,guys,0.7330930612305075,0.2669069387694925,female,0.6959751074501724,0.30402489254982756,female
78,waiter,0.35902753275617094,0.6409724672438291,male,0.3729782856753837,0.6270217143246163,male
79,beaus,0.6091435352391404,0.39085646476085956,female,0.6268756544546057,0.37312434554539425,female
80,sorcerers,0.03630097166862012,0.9636990283313799,male,0.04101967105936666,0.9589803289406333,male
81,spokesman,0.3192000013182372,0.6807999986817628,male,0.3616747457767713,0.6383252542232287,male
82,mentleman,0.5008076087413582,0.4991923912586418,female,0.5542757990415855,0.4457242009584145,female
83,queens,0.39238107768651065,0.6076189223134894,male,0.2721140469480916,0.7278859530519084,male
84,enchantress,0.9486288034658452,0.05137119653415479,female,0.9546056566566987,0.045394343343301224,female
85,estrogen,0.45130513596885924,0.5486948640311408,male,0.5038049399348188,0.49619506006518116,female
86,sisters,0.546833980728039,0.453166019271961,female,0.5624745104962585,0.4375254895037414,female
87,countrywoman,0.6976223811364832,0.30237761886351683,female,0.6008898133788194,0.39911018662118053,female
88,toques,0.46089560109270766,0.5391043989072923,male,0.5676508941298815,0.4323491058701185,female
89,househusbands,0.9538121559346306,0.04618784406536939,female,0.9349484211220676,0.06505157887793242,female
90,fatherhood,0.8487350953574,0.15126490464259995,female,0.9069451146018722,0.09305488539812778,female
91,marquis,0.857713074001361,0.14228692599863907,female,0.9233854866987993,0.07661451330120074,female
92,dowry,0.6614842007286956,0.33851579927130443,female,0.360066220157631,0.639933779842369,male
93,mommies,0.7053582324016078,0.2946417675983922,female,0.515335086309783,0.48466491369021697,female
94,airwoman,0.6574720674161249,0.34252793258387515,female,0.4822092541546362,0.5177907458453638,male
95,her,0.8730333014086363,0.12696669859136367,female,0.6982198303871552,0.3017801696128448,female
96,spokesmen,0.2222522623904939,0.7777477376095061,male,0.19154333018835124,0.8084566698116488,male
97,businesswoman,0.052670371643088965,0.947329628356911,male,0.17689306654694814,0.8231069334530519,male
98,hers,0.7522865299221724,0.24771347007782765,female,0.7470395779599737,0.25296042204002633,female
99,god,0.45729602540545944,0.5427039745945406,male,0.4835597718205624,0.5164402281794376,male
100,madam,0.8747152433154308,0.12528475668456915,female,0.9035227248743671,0.09647727512563287,female
101,uncles,0.18201872766894212,0.8179812723310579,male,0.2949528681031437,0.7050471318968563,male
102,lady,0.4826823343847243,0.5173176656152757,male,0.476922882669502,0.523077117330498,male
103,fraternal,0.9762857624839528,0.023714237516047124,female,0.9710215297107515,0.028978470289248534,female
104,cialis,0.48382414579234356,0.5161758542076564,male,0.5551199080633861,0.44488009193661393,female
105,mezzo,0.041153210923675854,0.9588467890763241,male,0.06463431071688552,0.9353656892831145,male
106,fiances,0.6538552604716082,0.34614473952839175,female,0.5424285685854009,0.45757143141459905,female
107,abbesses,0.9837387625043464,0.016261237495653523,female,0.9628638616525482,0.03713613834745183,female
108,witches,0.5596471365673712,0.4403528634326288,female,0.47281574891873224,0.5271842510812678,male
109,masseurs,0.3480544448004549,0.6519455551995451,male,0.3260028026508809,0.6739971973491191,male
110,sisterhood,0.9959300040121416,0.004069995987858409,female,0.9949325516052451,0.00506744839475492,female
111,sorcerer,0.013422070808876807,0.9865779291911232,male,0.007881160643386509,0.9921188393566135,male
112,empress,0.9386612210585543,0.06133877894144571,female,0.9598136585608877,0.04018634143911222,female
113,girl,0.12961834419903906,0.8703816558009609,male,0.10772441897934104,0.892275581020659,male
114,sorceress,0.5071495883079482,0.49285041169205185,female,0.5923495439744753,0.4076504560255247,female
115,bachelor,0.859414520117767,0.140585479882233,female,0.8858261921249662,0.1141738078750338,female
116,effeminate,0.9191662323366714,0.08083376766332863,female,0.9491567398368164,0.05084326016318365,female
117,grandpa,0.9192536480460208,0.08074635195397915,female,0.8304618628027878,0.16953813719721217,female
118,airmen,0.780513340181487,0.219486659818513,female,0.7118529369759158,0.2881470630240842,female
119,motherhood,0.6690296941613019,0.3309703058386981,female,0.489523523878146,0.510476476121854,male
120,bridegrooms,0.2747779676912173,0.7252220323087827,male,0.31669961664084567,0.6833003833591543,male
121,hair_salon,0.45329308463010887,0.5467069153698911,male,0.467249643298833,0.532750356701167,male
122,uterus,0.7006363839718808,0.2993636160281193,female,0.7635014089318026,0.23649859106819734,female
123,suitor,0.4707799739341043,0.5292200260658957,male,0.493265255482743,0.506734744517257,male
124,emperor,0.38566339363162294,0.6143366063683771,male,0.33541997995075234,0.6645800200492477,male
125,bulls,0.326922905754477,0.673077094245523,male,0.3354477874520586,0.6645522125479414,male
126,landladies,0.8931656210864312,0.10683437891356884,female,0.8642540680888122,0.1357459319111878,female
127,lad,0.3234193630943889,0.6765806369056111,male,0.4336086009397415,0.5663913990602585,male
128,saleswomen,0.11041984127693083,0.8895801587230692,male,0.13659372294917682,0.8634062770508232,male
129,actor,0.14297290690723352,0.8570270930927665,male,0.18606976368128092,0.8139302363187191,male
130,mama,0.8983910820537307,0.10160891794626925,female,0.8212131449815396,0.17878685501846042,female
131,ballerina,0.7632004961837008,0.23679950381629922,female,0.7849614477877271,0.2150385522122729,female
132,divo,0.6076527057279233,0.39234729427207676,female,0.4276908605531088,0.5723091394468912,male
133,maidservants,0.8314771097420968,0.16852289025790324,female,0.8312087844081159,0.16879121559188418,female
134,abbess,0.9820580855922921,0.01794191440770791,female,0.9510255428709034,0.04897445712909669,female
135,lord,0.2758002478440952,0.7241997521559048,male,0.4016245023072077,0.5983754976927923,male
136,girls,0.7358643331705721,0.26413566682942785,female,0.6806981286444613,0.3193018713555386,female
137,receptionist,0.8951827228866758,0.10481727711332423,female,0.8314540129272869,0.168545987072713,female
138,headmaster,0.24778835821928802,0.752211641780712,male,0.2973114698333177,0.7026885301666823,male
139,adultors,0.1684751717325007,0.8315248282674993,male,0.09141960757858059,0.9085803924214194,male
140,cowgirl,0.9312326704674496,0.06876732953255034,female,0.953363309169718,0.04663669083028199,female
141,brothers,0.12572975626479221,0.8742702437352078,male,0.1753486764283393,0.8246513235716607,male
142,feminism,0.7669127775899015,0.23308722241009847,female,0.8511621411012054,0.14883785889879464,female
143,hostesses,0.3530967363224271,0.6469032636775729,male,0.5181527885288617,0.48184721147113835,female
144,wife,0.805308403563288,0.19469159643671194,female,0.7161537841006702,0.28384621589932985,female
145,boyfriend,0.2972832755425252,0.7027167244574748,male,0.3044583897478561,0.6955416102521439,male
146,baron,0.5813422525436824,0.4186577474563175,female,0.7971062452947486,0.20289375470525145,female
147,czar,0.5689896998496966,0.43101030015030345,female,0.5509946285891122,0.4490053714108878,female
148,viagra,0.8642420935431567,0.13575790645684327,female,0.9083166438894673,0.09168335611053266,female
149,mothered,0.5378353433584684,0.4621646566415316,female,0.6821504655386439,0.31784953446135616,female
150,his,0.9948288062311115,0.005171193768888485,female,0.9659135285733433,0.03408647142665662,female
151,salesman,0.3377477560712484,0.6622522439287516,male,0.5751805806783663,0.42481941932163364,female
152,businessmen,0.5630597538721844,0.43694024612781557,female,0.6957555608160477,0.3042444391839522,female
153,baritone,0.381476729874183,0.618523270125817,male,0.36695154734698643,0.6330484526530136,male
154,beard,0.8771291532929509,0.12287084670704902,female,0.8488991066221143,0.1511008933778857,female
155,brethren,0.19400335790618484,0.8059966420938152,male,0.19510292353337289,0.8048970764666271,male
156,bride,0.9727254837599445,0.02727451624005546,female,0.952876103983554,0.047123896016445926,female
157,toque,0.9744423521743102,0.025557647825689776,female,0.9629591386683019,0.037040861331698115,female
158,estradiol,0.7477178576696176,0.2522821423303824,female,0.7557343699606491,0.2442656300393509,female
159,cameraman,0.3961503599831858,0.6038496400168142,male,0.3681074102082571,0.6318925897917429,male
160,brother,0.20286021308915803,0.797139786910842,male,0.5468308086194547,0.4531691913805453,female
161,bull,0.743961723470857,0.256038276529143,female,0.7180780917574646,0.2819219082425354,female
162,gentlemen,0.17872238921032535,0.8212776107896747,male,0.20200409662796548,0.7979959033720345,male
163,enchanter,0.5482878038564318,0.4517121961435682,female,0.5968033419096089,0.40319665809039107,female
164,prostate,0.8752455333065703,0.12475446669342974,female,0.8476623702399393,0.15233762976006074,female
165,andrology,0.19469817940380785,0.8053018205961922,male,0.285709846847112,0.714290153152888,male
166,beau,0.3586944434308167,0.6413055565691833,male,0.5838401879841484,0.41615981201585167,female
167,godess,0.6443413033535027,0.3556586966464973,female,0.5880836638263143,0.4119163361736857,female
168,skene_gland,0.6210805693181529,0.378919430681847,female,0.4922787031945822,0.5077212968054178,male
169,adultresses,0.409274943224171,0.590725056775829,male,0.3212719734474073,0.6787280265525927,male
170,baroness,0.6984696771227088,0.30153032287729126,female,0.5680413617037579,0.4319586382962422,female
171,womb,0.5421273305557276,0.4578726694442724,female,0.6473149963136822,0.3526850036863178,female
172,airwomen,0.6108510518165424,0.3891489481834576,female,0.5470167107205377,0.4529832892794623,female
173,headmistresses,0.4523106789599418,0.5476893210400582,male,0.46128337291975086,0.5387166270802491,male
174,lords,0.35352133107905437,0.6464786689209456,male,0.24989012474173122,0.7501098752582688,male
175,colt,0.5006145170255769,0.49938548297442314,female,0.44105193755313055,0.5589480624468695,male
176,emperors,0.40259758128170386,0.5974024187182961,male,0.35488988346897465,0.6451101165310253,male
177,barons,0.4918492771369638,0.5081507228630362,male,0.4883144004979023,0.5116855995020977,male
178,gents,0.14785926763227109,0.8521407323677289,male,0.12417454916290427,0.8758254508370957,male
179,busboys,0.36204413100252175,0.6379558689974782,male,0.22282520104305892,0.7771747989569411,male
180,schoolgirl,0.8820222339614823,0.11797776603851777,female,0.9148712837686089,0.08512871623139105,female
181,gods,0.4851752677032525,0.5148247322967475,male,0.5403268629821008,0.4596731370178992,female
182,lionesses,0.8969119657010284,0.10308803429897166,female,0.8368670489860166,0.16313295101398337,female
183,aunt,0.9804969056164327,0.019503094383567364,female,0.9237656133867892,0.07623438661321083,female
184,andropause,0.5820242922922354,0.41797570770776454,female,0.36795534156114296,0.632044658438857,male
185,barnoesses,0.6591645281899128,0.34083547181008716,female,0.6367741329720125,0.36322586702798754,female
186,hero,0.8699736897772326,0.1300263102227675,female,0.7516619383535594,0.2483380616464406,female
187,monks,0.8196648463886571,0.18033515361134292,female,0.6829149850239006,0.3170850149760994,female
188,queen,0.3612268451706324,0.6387731548293676,male,0.19805909645624042,0.8019409035437596,male
189,stepfathers,0.883717616149537,0.116282383850463,female,0.8498353984388796,0.1501646015611204,female
190,stepson,0.5916795778320472,0.40832042216795283,female,0.6058126089256726,0.3941873910743275,female
191,heroine,0.9602258992160473,0.03977410078395274,female,0.9763563872063993,0.023643612793600745,female
192,paternity,0.3191740537258255,0.6808259462741745,male,0.5557167478944678,0.4442832521055322,female
193,marchioness,0.8870322962405168,0.11296770375948319,female,0.8703091121373987,0.12969088786260133,female
194,princesses,0.8760528641980658,0.12394713580193414,female,0.8491535077611788,0.15084649223882118,female
195,kings,0.4769159666113202,0.5230840333886798,male,0.4286268132950689,0.5713731867049311,male
196,gentleman,0.7485643222907346,0.25143567770926545,female,0.7501335553432283,0.24986644465677163,female
197,minx,0.5154528906883334,0.48454710931166656,female,0.582002424608778,0.4179975753912219,female
198,daddies,0.11080510440196789,0.8891948955980321,male,0.11530010474260644,0.8846998952573936,male
199,macho,0.28964006146944443,0.7103599385305556,male,0.3046751720101005,0.6953248279898995,male
200,camerawoman,0.7296615623584537,0.27033843764154636,female,0.7628275882482685,0.23717241175173148,female
201,men,0.06260639683708247,0.9373936031629175,male,0.09392426429065437,0.9060757357093456,male
202,fraternity,0.8175100221649192,0.18248997783508086,female,0.7386190043644001,0.26138099563559997,female
203,priest,0.30595085661890453,0.6940491433810955,male,0.24863846382400911,0.7513615361759909,male
204,barwomen,0.3491923673317425,0.6508076326682575,male,0.41128245169653355,0.5887175483034665,male
205,nephews,0.40659727409477897,0.593402725905221,male,0.4985858079179244,0.5014141920820756,male
206,colts,0.17867023211777122,0.8213297678822288,male,0.09748059084212057,0.9025194091578794,male
207,nun,0.3413267210486307,0.6586732789513693,male,0.6348632118803532,0.3651367881196468,female
208,lasses,0.8170527587830858,0.18294724121691425,female,0.8194664668339218,0.1805335331660782,female
209,councilman,0.13462593423098657,0.8653740657690134,male,0.1977970987470956,0.8022029012529044,male
210,wizard,0.8607152701688114,0.13928472983118861,female,0.919662736688157,0.080337263311843,female
211,androgen,0.2775178829494639,0.7224821170505361,male,0.20278361906002773,0.7972163809399723,male
212,dude,0.14669177692851942,0.8533082230714806,male,0.16360818639363783,0.8363918136063622,male
213,dudes,0.0780290870869772,0.9219709129130228,male,0.0558832344010286,0.9441167655989714,male
214,saleswoman,0.8548821645671181,0.14511783543288195,female,0.8276187243876973,0.17238127561230265,female
215,actresses,0.4157825512862301,0.5842174487137699,male,0.35245349369033785,0.6475465063096622,male
216,heiress,0.9257933728827172,0.07420662711728279,female,0.8685941810115065,0.13140581898849346,female
217,granddaughters,0.1995603181295318,0.8004396818704682,male,0.1629744657305051,0.8370255342694949,male
218,busboy,0.3905192870779689,0.6094807129220311,male,0.5942401416728873,0.4057598583271127,female
219,sperm,0.11840039791587342,0.8815996020841266,male,0.2868745628551541,0.7131254371448459,male
220,herself,0.5345553090767288,0.4654446909232712,female,0.7084047850780738,0.2915952149219262,female
221,waiters,0.10570327098226218,0.8942967290177378,male,0.19428682733160374,0.8057131726683963,male
222,stewardesses,0.3704812353582073,0.6295187646417927,male,0.46796653290883894,0.5320334670911611,male
223,blokes,0.5097721599588347,0.4902278400411652,female,0.585834789361565,0.41416521063843503,female
224,busgirl,0.7043058722665119,0.29569412773348813,female,0.8193147589318837,0.1806852410681164,female
225,studs,0.4110309414490779,0.5889690585509221,male,0.3866569423858782,0.6133430576141218,male
226,maidservant,0.953805304852611,0.04619469514738911,female,0.7425088926150336,0.25749110738496633,female
227,ovum,0.5905259995734272,0.4094740004265728,female,0.545469063186274,0.4545309368137261,female
228,gays,0.6260175106447521,0.3739824893552479,female,0.37398097548177545,0.6260190245182246,male
229,grandsons,0.11514414543794971,0.8848558545620503,male,0.11662514682630865,0.8833748531736914,male
230,chicks,0.5231249875025963,0.4768750124974037,female,0.4149146713267434,0.5850853286732566,male
231,vagina,0.8215804322127066,0.17841956778729337,female,0.778753996172491,0.22124600382750906,female
232,gay,0.5988225939454977,0.40117740605450225,female,0.6884775837005032,0.31152241629949684,female
233,goddess,0.17833928709118718,0.8216607129088128,male,0.26953988140871576,0.7304601185912842,male
234,wenches,0.5343370385213044,0.46566296147869557,female,0.5306940896183362,0.4693059103816638,female
235,councilwoman,0.5882160351236528,0.41178396487634716,female,0.5441750606020338,0.4558249393979662,female
236,witch,0.764098056888499,0.2359019431115011,female,0.7375208016730954,0.2624791983269046,female
237,businesswomen,0.14655617518483233,0.8534438248151677,male,0.16168087498012929,0.8383191250198707,male
238,mr.,0.954923446461689,0.04507655353831096,female,0.9791081334293972,0.02089186657060282,female
239,godesses,0.10568053626422924,0.8943194637357708,male,0.16521153021055657,0.8347884697894434,male
240,policeman,0.43884440639155564,0.5611555936084444,male,0.6910418708989465,0.3089581291010534,female
241,fellas,0.38150507737586403,0.618494922624136,male,0.35202986939509506,0.6479701306049049,male
242,sorority,0.6771361825709419,0.32286381742905806,female,0.7674854863147225,0.23251451368527748,female
243,barwoman,0.666229934376495,0.33377006562350503,female,0.7226217067444499,0.2773782932555501,female
244,priestesses,0.5720214394748644,0.42797856052513567,female,0.5399903388816492,0.4600096611183509,female
245,clitoris,0.7878666700175811,0.2121333299824189,female,0.7695730270856197,0.2304269729143803,female
246,barman,0.7795037925901699,0.22049620740983011,female,0.898335644164471,0.10166435583552902,female
247,masseuse,0.5688494614137787,0.43115053858622127,female,0.704934811579021,0.295065188420979,female
248,governess,0.9839770406320301,0.016022959367969897,female,0.9859222520465863,0.014077747953413692,female
249,cowboy,0.6125437025876308,0.38745629741236914,female,0.7570337067334969,0.24296629326650307,female
250,dukes,0.7230540311585327,0.2769459688414673,female,0.7500989211136939,0.24990107888630614,female
251,fiance,0.7246714391692828,0.2753285608307172,female,0.7222094268696972,0.27779057313030275,female
252,dad,0.25944759175009213,0.7405524082499079,male,0.49628169121071075,0.5037183087892892,male
253,horsemen,0.2059678825979816,0.7940321174020184,male,0.19920443205856397,0.800795567941436,male
254,guy,0.1467129608656088,0.8532870391343912,male,0.14393477837424662,0.8560652216257534,male
255,groom,0.137589607639525,0.862410392360475,male,0.08973642459656916,0.9102635754034308,male
256,girlfriend,0.952183279348225,0.047816720651774974,female,0.9381606185621716,0.06183938143782841,female
257,sister,0.6181532372879528,0.38184676271204726,female,0.5176315273046296,0.4823684726953704,female
258,nieces,0.6418283652602085,0.3581716347397915,female,0.5806144733524989,0.4193855266475011,female
259,stepdaughters,0.6626924522379467,0.33730754776205324,female,0.7836467456508487,0.2163532543491513,female
260,chick,0.818278180389776,0.18172181961022404,female,0.8360507090288481,0.16394929097115182,female
261,husbands,0.17388710900654725,0.8261128909934528,male,0.1946418187450255,0.8053581812549745,male
262,obstetrics,0.115834736024647,0.884165263975353,male,0.08053604550292881,0.9194639544970712,male
263,ma,0.670980118544392,0.329019881455608,female,0.638600672053274,0.3613993279467261,female
264,empresses,0.9173637118497618,0.08263628815023813,female,0.8590955842731047,0.14090441572689533,female
265,moms,0.6235667890036549,0.376433210996345,female,0.4872533525683843,0.5127466474316157,male
266,cowboys,0.2889245117962068,0.7110754882037932,male,0.2836099472413871,0.7163900527586129,male
267,lass,0.4230860999256265,0.5769139000743735,male,0.6447174262491309,0.3552825737508692,female
268,businessman,0.3278566237406333,0.6721433762593667,male,0.4303940901537996,0.5696059098462004,male
269,grooms,0.17577362339841962,0.8242263766015804,male,0.1559029213227906,0.8440970786772094,male
270,bloke,0.5205679641285589,0.4794320358714411,female,0.8358762350200197,0.16412376497998024,female
271,cameramen,0.32448698876989046,0.6755130112301095,male,0.4403017100203962,0.5596982899796038,male
272,mommy,0.855884386176468,0.144115613823532,female,0.7794197479447645,0.22058025205523546,female
273,hubby,0.34324045937011416,0.6567595406298858,male,0.33355412427244835,0.6664458757275517,male
274,duke,0.32909762885932414,0.6709023711406759,male,0.47246597485322406,0.5275340251467759,male
275,boys,0.2096778866301422,0.7903221133698578,male,0.2675134274690061,0.7324865725309939,male
276,camerawomen,0.049829671434850065,0.9501703285651499,male,0.08411345847539309,0.9158865415246069,male
277,stud,0.23495702188496814,0.7650429781150319,male,0.20514915171630987,0.7948508482836901,male
278,countryman,0.7142861165079895,0.2857138834920105,female,0.7261267265239209,0.2738732734760791,female
279,strongman,0.800463925915659,0.19953607408434107,female,0.7379291296350681,0.2620708703649319,female
280,man,0.34706358377582613,0.6529364162241739,male,0.4654313501714483,0.5345686498285517,male
281,godmother,0.32272659878982823,0.6772734012101718,male,0.2995287492334844,0.7004712507665156,male
282,bachelors,0.3286700630139383,0.6713299369860617,male,0.3362044408666829,0.6637955591333171,male
283,stepmothers,0.7464612640394779,0.2535387359605222,female,0.7916649259045002,0.20833507409549976,female
284,woman,0.6298317467692165,0.3701682532307835,female,0.5284649885339363,0.47153501146606375,female
285,fathers,0.32748421002365946,0.6725157899763405,male,0.3559000847655943,0.6440999152344057,male
286,daddy,0.927658203372689,0.07234179662731105,female,0.9624254008164015,0.03757459918359855,female
287,granddaughter,0.5057374588238842,0.4942625411761158,female,0.6856746451941795,0.3143253548058204,female
288,fella,0.5951961336890474,0.4048038663109526,female,0.5808762813490205,0.41912371865097947,female
289,heir,0.7614720112144243,0.23852798878557568,female,0.7697612600449089,0.23023873995509112,female
290,mare,0.9118393657450807,0.08816063425491923,female,0.8467410512186828,0.15325894878131724,female
291,brotherhood,0.8812741355578494,0.11872586444215061,female,0.8984844394019389,0.10151556059806109,female
292,prince,0.9229352300738192,0.07706476992618089,female,0.9353392980755856,0.06466070192441445,female
293,husband,0.11173646169335472,0.8882635383066453,male,0.17095026469522667,0.8290497353047733,male
294,lads,0.23656659444635908,0.7634334055536409,male,0.35391419725433937,0.6460858027456606,male
295,wizards,0.016487811749477443,0.9835121882505226,male,0.015787759688553837,0.9842122403114462,male
296,bellboy,0.17980089193569204,0.820199108064308,male,0.36927296242973273,0.6307270375702673,male
297,stepmother,0.5614786522480395,0.43852134775196056,female,0.5661174171005292,0.43388258289947074,female
298,adultress,0.45902762739367864,0.5409723726063214,male,0.6658292224741365,0.3341707775258636,female
299,countrymen,0.5506351834612405,0.4493648165387595,female,0.5682641396142853,0.4317358603857147,female
300,ladies,0.19401941294598213,0.8059805870540179,male,0.33513219095673374,0.6648678090432663,male
301,hen,0.5039278633018704,0.49607213669812955,female,0.478470721100717,0.521529278899283,male
