,Profession,Female BiasedDB,Male BiasedDB,Prediction BiasedDB,Female DebiasedDB,Male DebiasedDB,Prediction DebiasedDB
27,gentleman,0.016731788812725433,0.9832682111872745,male,0.12067494050053004,0.87932505949947,male
28,bulls,0.18070315136532308,0.8192968486346769,male,0.23068649522897033,0.7693135047710299,male
29,estrogen,0.9736780977265113,0.026321902273488785,female,0.9768103002027192,0.023189699797280815,female
30,sorceress,0.9881700381488824,0.01182996185111759,female,0.9854714855146814,0.01452851448531858,female
31,actresses,0.9919465447757025,0.008053455224297538,female,0.9896068402100705,0.010393159789929558,female
32,divo,0.28738147600016944,0.7126185239998308,male,0.15320652630913964,0.8467934736908604,male
33,airman,0.01670505746828653,0.9832949425317132,male,0.01337413024693211,0.9866258697530681,male
34,landladies,0.9712893401371266,0.028710659862873255,female,0.9364634319687037,0.06353656803129613,female
35,kings,0.00760446947266048,0.9923955305273394,male,0.007825346353465153,0.9921746536465349,male
36,adultor,0.7134275357983031,0.2865724642016968,female,0.5538204827705502,0.4461795172294498,female
37,colts,0.14195178225530736,0.8580482177446928,male,0.1712912844814817,0.8287087155185183,male
38,lords,0.009615336995215079,0.990384663004785,male,0.006914454457393004,0.993085545542607,male
39,waitresses,0.8966999275426213,0.10330007245737848,female,0.821421479688453,0.1785785203115469,female
40,penis,0.016713618714254197,0.9832863812857457,male,0.013406486719178707,0.9865935132808215,male
41,chap,0.031012816035715547,0.9689871839642845,male,0.08317303116053237,0.9168269688394676,male
42,androgen,0.3818612063672011,0.618138793632799,male,0.41954543867317845,0.5804545613268215,male
43,baron,0.016734331052424185,0.9832656689475758,male,0.013420748689959025,0.9865792513100411,male
44,godfather,0.017406798872806096,0.9825932011271937,male,0.03911783940985813,0.9608821605901419,male
45,bachelorette,0.9538892207279395,0.04611077927206039,female,0.9186392476731344,0.08136075232686572,female
46,bull,0.24291998034184684,0.7570800196581532,male,0.1956978498538595,0.8043021501461405,male
47,girlhood,0.9989731496686934,0.0010268503313065275,female,0.9969305999613137,0.0030694000386863067,female
48,paramour,0.7472961148483998,0.2527038851516002,female,0.836807493202388,0.1631925067976121,female
49,priestess,0.98675330045599,0.013246699544010176,female,0.9862011073546276,0.013798892645372289,female
50,businesswoman,0.9890470891704628,0.010952910829537126,female,0.9861881011834963,0.013811898816503729,female
51,enchanter,0.33694192093675085,0.6630580790632491,male,0.6364656624038704,0.3635343375961298,female
52,cowgirls,0.9268462345857722,0.07315376541422781,female,0.9344022503437718,0.06559774965622821,female
53,abbess,0.9456787413080496,0.05432125869195029,female,0.8359651632926078,0.16403483670739216,female
54,minxes,0.98655378618811,0.013446213811890014,female,0.9862115234211826,0.01378847657881746,female
55,womb,0.9819784234986645,0.018021576501335578,female,0.9783819068297962,0.021618093170203856,female
56,priest,0.02182058728353567,0.9781794127164644,male,0.14986083043940163,0.8501391695605982,male
57,prostate,0.039879036978433556,0.9601209630215664,male,0.0806654478313674,0.9193345521686326,male
58,daughter,0.9828672406420121,0.01713275935798801,female,0.9862026619535371,0.013797338046462899,female
59,chicks,0.901998430209291,0.09800156979070905,female,0.8613157601278951,0.13868423987210507,female
60,blokes,0.016746959268785055,0.983253040731215,male,0.013406486766071028,0.986593513233929,male
61,effeminate,0.09519200191191074,0.9048079980880891,male,0.3382816476293065,0.6617183523706932,male
62,maiden,0.9819733565428819,0.01802664345711822,female,0.9861885860050406,0.013811413994959349,female
63,adultress,0.9820009133553087,0.017999086644691294,female,0.9880000985819272,0.01199990141807284,female
64,duchess,0.9819732067683944,0.018026793231605664,female,0.9861856809850384,0.013814319014961619,female
65,him,0.03242972827836392,0.9675702717216363,male,0.2941575307690958,0.7058424692309042,male
66,patriarch,0.014156132408647297,0.9858438675913529,male,0.013411114072476093,0.9865888859275238,male
67,bridegroom,0.387589196682107,0.6124108033178932,male,0.493377706794397,0.506622293205603,male
68,empresses,0.9675810317345651,0.032418968265434764,female,0.956239838677541,0.043760161322458906,female
69,maternity,0.9893425200281017,0.01065747997189829,female,0.9772913093180775,0.022708690681922557,female
70,saleswomen,0.9759125053305548,0.02408749466944507,female,0.9687312514618648,0.03126874853813526,female
71,ladies,0.9683141806479966,0.03168581935200329,female,0.9427788965891805,0.05722110341081945,female
72,granddaughters,0.9819713296013828,0.018028670398617167,female,0.9809161952626239,0.019083804737376246,female
73,fraternity,0.05536680785472951,0.9446331921452705,male,0.097569936744852,0.902430063255148,male
74,stewards,0.2905080081200612,0.7094919918799388,male,0.5751216489954606,0.4248783510045395,female
75,househusband,0.3499483893763556,0.6500516106236444,male,0.5643445345351754,0.4356554654648245,female
76,widows,0.6939725570260294,0.30602744297397055,female,0.5412222464542499,0.4587777535457502,female
77,heros,0.016724481285930872,0.9832755187140689,male,0.01338718333528242,0.9866128166647179,male
78,headmasters,0.035225499718137224,0.9647745002818628,male,0.040681771500243304,0.9593182284997567,male
79,congressman,0.03729462505091702,0.9627053749490828,male,0.11392670865907341,0.8860732913409265,male
80,monk,0.016729673410939176,0.9832703265890609,male,0.013400173789905582,0.9865998262100945,male
81,girls,0.9808422640150466,0.019157735984953392,female,0.9644591086751819,0.03554089132481816,female
82,mezzo,0.8706022747363246,0.12939772526367546,female,0.7912201162894781,0.20877988371052197,female
83,brethren,0.09365913179621439,0.9063408682037858,male,0.3999906352795841,0.6000093647204157,male
84,madam,0.9181577898248563,0.0818422101751439,female,0.9539918755177231,0.046008124482276785,female
85,nun,0.9675226668810796,0.03247733311892041,female,0.9285098897943517,0.0714901102056483,female
86,spinsters,0.9846347478473956,0.015365252152604331,female,0.9861881453836345,0.013811854616365523,female
87,fiancees,0.25696663236838,0.7430333676316202,male,0.23481136880914627,0.7651886311908537,male
88,stud,0.01674913753303057,0.9832508624669697,male,0.013403673642801017,0.9865963263571991,male
89,chairwoman,0.9936128454208829,0.006387154579117116,female,0.9919680673177795,0.008031932682220482,female
90,princess,0.9861647570628992,0.013835242937100778,female,0.9861970471549851,0.013802952845014814,female
91,headmistresses,0.9507059865834062,0.04929401341659372,female,0.9144743271061314,0.08552567289386852,female
92,uncle,0.0031553426270693745,0.9968446573729305,male,0.006715153500821894,0.993284846499178,male
93,sorcerer,0.036049732503852475,0.9639502674961473,male,0.07928969954005392,0.9207103004599461,male
94,grandfather,0.14769893442163487,0.8523010655783652,male,0.2507488629850207,0.7492511370149793,male
95,beau,0.018451717170387866,0.9815482828296122,male,0.013379536933758266,0.9866204630662415,male
96,moms,0.8289173760518782,0.17108262394812163,female,0.5986922390196608,0.40130776098033927,female
97,lionesses,0.9631548879968229,0.03684511200317706,female,0.9566234061910496,0.04337659380895043,female
98,countryman,0.0326199889377385,0.9673800110622615,male,0.24472563839530984,0.7552743616046902,male
99,spokeswomen,0.9916986390897347,0.008301360910265338,female,0.9862080748000932,0.013791925199906924,female
100,estradiol,0.9131892659373133,0.08681073406268681,female,0.9370762865973308,0.06292371340266924,female
101,godmother,0.983565728077275,0.01643427192272488,female,0.9864336424051798,0.01356635759482007,female
102,uterus,0.9819783562217275,0.01802164377827255,female,0.9862067211069758,0.013793278893024095,female
103,dads,0.054549958005546254,0.9454500419944538,male,0.02227687707606849,0.9777231229239315,male
104,barwomen,0.8147661079893747,0.18523389201062526,female,0.769625984791234,0.2303740152087658,female
105,pa,0.31905523199712493,0.6809447680028751,male,0.13059455021912128,0.8694054497808786,male
106,hero,0.032191998096456835,0.9678080019035431,male,0.04378300325566658,0.9562169967443334,male
107,spokesman,0.020664009223832214,0.9793359907761677,male,0.07948374974213727,0.9205162502578628,male
108,hostesses,0.9901415222179611,0.009858477782038938,female,0.9861892955747495,0.013810704425250434,female
109,witch,0.9266028367523632,0.07339716324763679,female,0.851706379810239,0.14829362018976097,female
110,abbots,0.019530264046255658,0.9804697359537445,male,0.017299030340598077,0.9827009696594018,male
111,councilmen,0.13826574646353773,0.8617342535364623,male,0.195405882546211,0.8045941174537888,male
112,airmen,0.016692881865622195,0.9833071181343779,male,0.01338096897242659,0.9866190310275734,male
113,males,0.037807044372923364,0.9621929556270766,male,0.03083419909699575,0.9691658009030044,male
114,dudes,0.006477354947806067,0.9935226450521939,male,0.0113068477695538,0.9886931522304464,male
115,semen,0.12474370826949954,0.8752562917305006,male,0.11024434780409988,0.8897556521959001,male
116,cameraman,0.09952562306198472,0.9004743769380154,male,0.3789923219093662,0.6210076780906336,male
117,lord,0.016735175982475613,0.9832648240175242,male,0.013377445473881465,0.9866225545261185,male
118,gentlemen,0.01672002095282097,0.9832799790471791,male,0.04956047443504222,0.9504395255649579,male
119,hers,0.9820572831065915,0.017942716893408567,female,0.9769949413617827,0.023005058638217366,female
120,men,0.016726050374273965,0.983273949625726,male,0.013402872865795487,0.9865971271342043,male
121,barnoesses,0.8486907854739499,0.15130921452605003,female,0.7649574864421701,0.23504251355782982,female
122,rooster,0.3955664435618976,0.6044335564381026,male,0.6171244169146423,0.38287558308535774,female
123,salesmen,0.022804030952011903,0.9771959690479882,male,0.028995357705551922,0.9710046422944482,male
124,grandma,0.9460682460349867,0.05393175396501337,female,0.9597589584956844,0.040241041504315685,female
125,girl,0.9715848533579843,0.028415146642015863,female,0.9600422809420496,0.03995771905795047,female
126,councilwoman,0.9896406853140464,0.010359314685953675,female,0.991851229827316,0.008148770172684103,female
127,gays,0.016714256454495105,0.9832857435455048,male,0.01339870231386442,0.9866012976861356,male
128,convent,0.9331409870993908,0.06685901290060899,female,0.7971980733909473,0.20280192660905277,female
129,aunts,0.9819885904642419,0.0180114095357581,female,0.9861953885679475,0.013804611432052503,female
130,handywoman,0.9819731427417401,0.01802685725825989,female,0.9857905259412376,0.01420947405876237,female
131,enchantress,0.9831195349653649,0.016880465034635216,female,0.9940848754820792,0.0059151245179207826,female
132,marquis,0.1964541982811325,0.8035458017188675,male,0.4327975213747608,0.5672024786252392,male
133,mother,0.9864628123991074,0.013537187600892628,female,0.9921832920277353,0.007816707972264856,female
134,strongman,0.027422545082489824,0.97257745491751,male,0.09003334517966807,0.9099666548203318,male
135,heiress,0.9819638420547625,0.01803615794523746,female,0.9680406094826558,0.03195939051734411,female
136,masculism,0.45225840019564534,0.5477415998043546,male,0.5077441038555901,0.4922558961444099,female
137,congresswoman,0.9549264420207675,0.045073557979232556,female,0.9667170033226649,0.03328299667733519,female
138,masseuses,0.3474748393157688,0.6525251606842312,male,0.3236426391447193,0.6763573608552808,male
139,paternal,0.5501984566443112,0.4498015433556888,female,0.6704443581963951,0.3295556418036049,female
140,her,0.8933683845297002,0.1066316154702998,female,0.8365545291281805,0.16344547087181957,female
141,minx,0.9819719012752478,0.018028098724752167,female,0.9861890574828587,0.013810942517141236,female
142,miss,0.9634828386373333,0.036517161362666736,female,0.9816072092910725,0.018392790708927492,female
143,sister,0.9820124781675369,0.017987521832463188,female,0.954770164719418,0.045229835280581956,female
144,adultresses,0.947664008213655,0.05233599178634489,female,0.9171929582669018,0.08280704173309829,female
145,grandpa,0.019694892765515712,0.9803051072344839,male,0.08872316087842291,0.9112768391215771,male
146,cows,0.9806204131740542,0.019379586825945826,female,0.9810962157570677,0.01890378424293232,female
147,wizards,0.016713456144553704,0.9832865438554464,male,0.01339635239751621,0.9866036476024839,male
148,beard,0.01998017768687943,0.9800198223131206,male,0.07294116829291727,0.9270588317070828,male
149,lass,0.9687818244814115,0.031218175518588548,female,0.961341165635668,0.038658834364332095,female
150,fiance,0.13545882609815788,0.8645411739018422,male,0.19024799236067774,0.8097520076393224,male
151,hosts,0.10035891795257536,0.8996410820474244,male,0.07754291844568473,0.9224570815543153,male
152,maidservants,0.9282045751641681,0.07179542483583194,female,0.9491974316968353,0.050802568303164666,female
153,grandson,0.06641509909122136,0.9335849009087784,male,0.1790230246849471,0.8209769753150529,male
154,barbershop,0.05615827437607497,0.9438417256239252,male,0.07650167766328052,0.9234983223367195,male
155,stewardess,0.9819799655235546,0.018020034476445436,female,0.9919599300022062,0.008040069997793803,female
156,brothers,0.016302418830193656,0.9836975811698063,male,0.020150592103932767,0.9798494078960672,male
157,groom,0.016713380292356347,0.9832866197076435,male,0.013382830699771949,0.9866171693002279,male
158,roosters,0.46280508544511023,0.53719491455489,male,0.6087485250670698,0.3912514749329302,female
159,matriarch,0.9936219174265022,0.006378082573497836,female,0.9853450289959199,0.014654971004080065,female
160,fellas,0.024739327042236185,0.9752606729577639,male,0.11596447174682954,0.8840355282531704,male
161,ma,0.3190522773331265,0.6809477226668733,male,0.13061839716888565,0.8693816028311144,male
162,andropause,0.016729992060315158,0.9832700079396848,male,0.013397204870565393,0.9866027951294344,male
163,beaus,0.7466774480061813,0.2533225519938185,female,0.5648312889461141,0.4351687110538857,female
164,stateswoman,0.9902514354115522,0.00974856458844766,female,0.9863368323944792,0.013663167605520832,female
165,masseurs,0.016736044606404078,0.9832639553935959,male,0.013413057391645455,0.9865869426083546,male
166,bachelor,0.14414646208592197,0.8558535379140781,male,0.21863480600193244,0.7813651939980676,male
167,stepdaughters,0.9532699922552438,0.0467300077447562,female,0.9715665522898708,0.028433447710129144,female
168,spinster,0.9859346371347963,0.014065362865203629,female,0.9911988925233796,0.008801107476620551,female
169,fatherhood,0.016731814146165883,0.9832681858538341,male,0.025156078903145866,0.9748439210968542,male
170,gods,0.16626101342033048,0.8337389865796695,male,0.16065976164409004,0.8393402383559099,male
171,receptionist,0.8383346532987562,0.1616653467012439,female,0.823849345029395,0.17615065497060528,female
172,herself,0.9990886614544188,0.0009113385455812644,female,0.9995650705330934,0.00043492946690660395,female
173,maternal,0.981975203815935,0.01802479618406516,female,0.9778712444754759,0.02212875552452415,female
174,females,0.89419815420849,0.10580184579151002,female,0.8852299660213794,0.11477003397862065,female
175,councilwomen,0.9755522374693729,0.024447762530627113,female,0.9827086720815909,0.017291327918409115,female
176,stepmothers,0.9715598879808832,0.028440112019116944,female,0.9658695284909227,0.03413047150907741,female
177,househusbands,0.7236380823997342,0.27636191760026585,female,0.688804825578372,0.31119517442162814,female
178,gal,0.45092313359780434,0.5490768664021954,male,0.21470827481589208,0.7852917251841082,male
179,brotherhood,0.02806652388774423,0.9719334761122559,male,0.05343112767175772,0.9465688723282422,male
180,grandsons,0.11557385559698359,0.8844261444030164,male,0.18963710584326546,0.8103628941567346,male
181,lioness,0.9947718867538482,0.005228113246151816,female,0.994976560002357,0.005023439997643059,female
182,mrs.,0.9538572262073662,0.046142773792633644,female,0.9332075753243206,0.06679242467567933,female
183,fella,0.008213859695156464,0.9917861403048437,male,0.22376494007022402,0.776235059929776,male
184,studs,0.01670906642078804,0.9832909335792119,male,0.01341192912315737,0.9865880708768426,male
185,testosterone,0.0956164461183689,0.9043835538816313,male,0.2624382612300407,0.7375617387699595,male
186,spokeswoman,0.9753199927797347,0.024680007220265136,female,0.9721864375733748,0.027813562426625367,female
187,ovum,0.9679646865943776,0.0320353134056224,female,0.9364815866364226,0.06351841336357744,female
188,lady,0.9809169268554265,0.01908307314457354,female,0.9792244503192055,0.020775549680794456,female
189,housewives,0.8939464421459569,0.10605355785404316,female,0.6600576968229176,0.33994230317708246,female
190,brother,0.009953982167824615,0.9900460178321753,male,0.01847075316109149,0.9815292468389086,male
191,nuns,0.7348469383522286,0.2651530616477712,female,0.5525062761349799,0.4474937238650203,female
192,godess,0.9819982172803537,0.01800178271964621,female,0.9862174257195827,0.01378257428041722,female
193,bloke,0.005303904519387627,0.9946960954806124,male,0.013367800891784298,0.9866321991082156,male
194,woman,0.9899662820301416,0.010033717969858417,female,0.996944138691124,0.0030558613088758953,female
195,tailor,0.15898236176811367,0.8410176382318864,male,0.2518132798168782,0.7481867201831218,male
196,statesman,0.020127187899745838,0.9798728121002542,male,0.06935936862136252,0.9306406313786375,male
197,menopause,0.9810739105313545,0.01892608946864556,female,0.9797297398927307,0.02027026010726937,female
198,andrology,0.05871758725529005,0.9412824127447101,male,0.056076275069598565,0.9439237249304016,male
199,stepson,0.020725032010863377,0.9792749679891366,male,0.06112568182715013,0.9388743181728498,male
200,master,0.03485739987902069,0.9651426001209795,male,0.11732777113959096,0.8826722288604089,male
201,gals,0.981978220143375,0.018021779856624898,female,0.9579643425832997,0.04203565741670041,female
202,busboys,0.016718555115251724,0.9832814448847483,male,0.013375654890825553,0.9866243451091743,male
203,countrymen,0.09770288702571454,0.9022971129742854,male,0.3884946216672364,0.6115053783327636,male
204,godesses,0.9819664710151892,0.018033528984810927,female,0.986200346647655,0.013799653352345018,female
205,monks,0.016310755266803187,0.9836892447331966,male,0.017135272850171673,0.9828647271498283,male
206,wizard,0.01671837750237545,0.9832816224976246,male,0.013420066858553757,0.9865799331414461,male
207,sorceresses,0.9852654735212446,0.014734526478755349,female,0.9832440794879753,0.01675592051202469,female
208,czar,0.016691040370437137,0.9833089596295629,male,0.013391070569732983,0.9866089294302671,male
209,sperm,0.0184326243980922,0.9815673756019077,male,0.014782296988939484,0.9852177030110607,male
210,lad,0.016725860026658053,0.983274139973342,male,0.013389373447851582,0.9866106265521484,male
211,girlfriends,0.6519270688390085,0.3480729311609915,female,0.5411305589197601,0.45886944108024,female
212,governess,0.9863949691423818,0.013605030857618302,female,0.9915652995098335,0.008434700490166478,female
213,masters,0.025792353532398934,0.974207646467601,male,0.03371025170572487,0.9662897482942749,male
214,governor,0.016707689285536124,0.9832923107144639,male,0.030975452421929485,0.9690245475780702,male
215,sorority,0.9928363464341157,0.007163653565884388,female,0.9862039023391227,0.01379609766087731,female
216,mama,0.830384535939117,0.16961546406088285,female,0.7921475404631698,0.20785245953683018,female
217,horsewomen,0.9819787941515236,0.0180212058484764,female,0.9797437022145424,0.020256297785457504,female
218,macho,0.01664579843520297,0.983354201564797,male,0.013405660235677144,0.986594339764323,male
219,stallion,0.28997718167280834,0.7100228183271915,male,0.37310077052498974,0.6268992294750102,male
220,governesses,0.9819767829701159,0.018023217029884235,female,0.986206510159348,0.013793489840651924,female
221,boyfriends,0.3048095248674263,0.6951904751325738,male,0.12966511642114203,0.8703348835788578,male
222,motherhood,0.9939310649485875,0.0060689350514124005,female,0.9862101654030717,0.013789834596928256,female
223,women,0.9820074744633704,0.01799252553662948,female,0.9861914000034998,0.01380859999650027,female
224,gay,0.19745112407072535,0.8025488759292749,male,0.08292855698263836,0.9170714430173615,male
225,barons,0.007923066148959277,0.992076933851041,male,0.010446362361067073,0.9895536376389329,male
226,host,0.02149788429927805,0.9785021157007218,male,0.013413888403447849,0.9865861115965521,male
227,boyfriend,0.2819624029034197,0.7180375970965804,male,0.2597323626479087,0.7402676373520913,male
228,wench,0.9819698352318538,0.018030164768146242,female,0.9861814629857159,0.013818537014284205,female
229,stepfather,0.2133913389468886,0.7866086610531116,male,0.27475056333788134,0.7252494366621186,male
230,fiancee,0.3797501917771313,0.6202498082228687,male,0.6808689386638148,0.31913106133618496,female
231,granddaughter,0.9802247716030298,0.019775228396970077,female,0.9785983395530484,0.021401660446951416,female
232,businessman,0.02838362817867593,0.9716163718213243,male,0.09209225019065306,0.907907749809347,male
233,belle,0.8833184080836419,0.11668159191635777,female,0.9134780279789069,0.08652197202109299,female
234,wives,0.6589887612370567,0.3410112387629432,female,0.6560343767261909,0.343965623273809,female
235,sorcerers,0.054741447634917145,0.9452585523650828,male,0.0904339485780968,0.9095660514219033,male
236,priests,0.0232036465241124,0.9767963534758876,male,0.05894915150260931,0.9410508484973906,male
237,waitress,0.9517851097667562,0.04821489023324378,female,0.901121141550629,0.09887885844937111,female
238,sororal,0.9819850995777253,0.0180149004222747,female,0.9736640465647621,0.026335953435237775,female
239,marchioness,0.9832458557854973,0.016754144214502845,female,0.9861830466036194,0.013816953396380486,female
240,sisterhood,0.9983610629004623,0.0016389370995375523,female,0.9939597956167926,0.006040204383207481,female
241,witches,0.9684219726151889,0.03157802738481108,female,0.9665025424673367,0.03349745753266329,female
242,vagina,0.95477734199495,0.04522265800505008,female,0.9783503013573989,0.021649698642601238,female
243,sons,0.016736651382962917,0.9832633486170372,male,0.013388445266303315,0.9866115547336965,male
244,daddy,0.02017533962543148,0.9798246603745685,male,0.052138427768752826,0.9478615722312471,male
245,obstetrics,0.9734946788566117,0.02650532114338843,female,0.9693088396410882,0.030691160358911753,female
246,widow,0.9806902939309589,0.01930970606904096,female,0.9861939779839942,0.013806022016005682,female
247,bellgirls,0.9851382360043287,0.014861763995671252,female,0.9862182236914829,0.013781776308516984,female
248,czarina,0.9819852904864181,0.01801470951358192,female,0.9862016085272518,0.013798391472748174,female
249,cowboy,0.020562286625781422,0.9794377133742186,male,0.03441395024169276,0.965586049758307,male
250,brides,0.9780297395948692,0.02197026040513081,female,0.9334170885371634,0.0665829114628369,female
251,his,0.04487883852181801,0.9551211614781819,male,0.13489526512646918,0.8651047348735307,male
252,princesses,0.9641187165380688,0.03588128346193122,female,0.9599601019158484,0.04003989808415154,female
253,uncles,0.008438750564360236,0.9915612494356396,male,0.013409035705926784,0.9865909642940733,male
254,widowers,0.03359898942943978,0.9664010105705604,male,0.01751606052155946,0.9824839394784405,male
255,toque,0.9819629770839189,0.018037022916081082,female,0.9862031068552222,0.01379689314477786,female
256,dowry,0.9820112625815426,0.017988737418457388,female,0.9647412982956082,0.03525870170439197,female
257,sisters,0.9939614187920551,0.006038581207944921,female,0.9838244273986723,0.016175572601327712,female
258,cameramen,0.1545897967057345,0.8454102032942655,male,0.27660319453530824,0.7233968054646915,male
259,busgirl,0.9604174381704457,0.039582561829554455,female,0.910784751316815,0.08921524868318481,female
260,busboy,0.016738638911164172,0.9832613610888359,male,0.013379066789739677,0.9866209332102603,male
261,hen,0.3551837264098845,0.6448162735901156,male,0.1611309058640731,0.8388690941359269,male
262,he,0.3188420012948552,0.6811579987051449,male,0.82008672933545,0.17991327066454993,female
263,man,0.0170321619695298,0.98296783803047,male,0.14657729066253578,0.8534227093374643,male
264,fiances,0.0835531550471798,0.9164468449528201,male,0.03254077606265894,0.967459223937341,male
265,dukes,0.016737351986365234,0.9832626480136348,male,0.013389574447555123,0.9866104255524449,male
266,niece,0.9747430742570148,0.025256925742985263,female,0.9573303294126869,0.04266967058731308,female
267,waiter,0.016734579789935537,0.9832654202100646,male,0.013376216458515293,0.9866237835414846,male
268,schoolboy,0.036953536938648286,0.9630464630613517,male,0.18081133633730528,0.8191886636626948,male
269,ballerina,0.9935578425231856,0.006442157476814359,female,0.9963425174796884,0.0036574825203115487,female
270,feminism,0.9921264081539378,0.007873591846062263,female,0.99003953366228,0.00996046633771992,female
271,she,0.9819828436835916,0.01801715631640847,female,0.9861952016041287,0.013804798395871301,female
272,bridegrooms,0.4089363681252831,0.591063631874717,male,0.3966879359103452,0.6033120640896549,male
273,princes,0.022192356911762,0.977807643088238,male,0.016579605491737027,0.9834203945082629,male
274,landlords,0.42059105087890936,0.5794089491210905,male,0.1941170618215305,0.8058829381784696,male
275,baritone,0.08999380914812978,0.9100061908518704,male,0.2598033294902674,0.7401966705097325,male
276,spokesmen,0.021970430679738136,0.978029569320262,male,0.06411119654637941,0.9358888034536205,male
277,mistress,0.9398656213476178,0.060134378652382144,female,0.966483629034514,0.03351637096548592,female
278,priestesses,0.9819948458894074,0.018005154110592586,female,0.9819725911219105,0.018027408878089474,female
279,manservant,0.023633003300070482,0.9763669966999295,male,0.10722117547138871,0.8927788245286111,male
280,handyman,0.016727689985015514,0.9832723100149846,male,0.020052667916016956,0.9799473320839831,male
281,chairwomen,0.9948285920129856,0.005171407987014485,female,0.9950732568450361,0.004926743154963884,female
282,mare,0.771918771582321,0.2280812284176787,female,0.5704131528884809,0.4295868471115191,female
283,lads,0.016745901662490962,0.9832540983375092,male,0.013369790926829498,0.9866302090731702,male
284,grandfathers,0.06418624222920934,0.9358137577707906,male,0.07990451795802654,0.9200954820419733,male
285,stepfathers,0.14682780747184174,0.8531721925281582,male,0.10974123929463268,0.8902587607053674,male
286,businessmen,0.016749401111134727,0.9832505988888652,male,0.021998406315663983,0.978001593684336,male
287,lasses,0.9778669322882866,0.022133067711713316,female,0.9762604178316037,0.023739582168396407,female
288,lesbians,0.9819615091914543,0.018038490808545592,female,0.9858722404297521,0.014127759570247972,female
289,airwomen,0.8760012619790434,0.12399873802095664,female,0.8868892807477904,0.11311071925220992,female
290,sororities,0.9872691957973083,0.012730804202691523,female,0.9861776099198701,0.013822390080129978,female
291,skene_gland,0.8352372366051131,0.1647627633948869,female,0.8661600683064983,0.13383993169350147,female
292,aunt,0.9532000491579882,0.04679995084201184,female,0.9174048478108949,0.08259515218910503,female
293,bachelors,0.18345126970212883,0.8165487302978712,male,0.10074316013159082,0.8992568398684092,male
294,lions,0.016730074935379452,0.9832699250646205,male,0.014956381352064417,0.9850436186479358,male
295,policewoman,0.9819587102636937,0.018041289736306237,female,0.9861897150723785,0.013810284927621411,female
296,headmaster,0.05576655611704241,0.9442334438829577,male,0.0956186278234586,0.9043813721765415,male
297,fraternities,0.40348426099356643,0.5965157390064337,male,0.5438255132932092,0.4561744867067909,female
298,gelding,0.35545410212828293,0.6445458978717169,male,0.6184571285713449,0.381542871428655,female
299,menservants,0.30795231781910204,0.6920476821808982,male,0.7427321248445706,0.2572678751554292,female
300,busgirls,0.9530993417316764,0.04690065826832368,female,0.9115128947549269,0.08848710524507322,female
301,airwoman,0.8632819570295639,0.136718042970436,female,0.8210076625589768,0.17899233744102308,female
