,Profession,Female BiasedDB,Male BiasedDB,Prediction BiasedDB,Female DebiasedDB,Male DebiasedDB,Prediction DebiasedDB
52,bachelor,0.39761255847346766,0.6023874415265323,male,0.5455750339469413,0.4544249660530587,female
53,manservants,0.3921978514361888,0.6078021485638112,male,0.4616474159256604,0.5383525840743396,male
54,queen,0.8776872671282869,0.12231273287171301,female,0.7254744310613678,0.2745255689386322,female
55,stepfathers,0.43210455495348776,0.5678954450465122,male,0.4702547070966021,0.5297452929033979,male
56,mommy,0.7802869689340911,0.21971303106590886,female,0.70469305886754,0.29530694113246003,female
57,brides,0.6969837142533957,0.3030162857466043,female,0.40830813384778797,0.591691866152212,male
58,fiance,0.5677427367424446,0.4322572632575555,female,0.5722357280758816,0.4277642719241183,female
59,girlhood,0.8567268151533631,0.14327318484663693,female,0.6220166554374642,0.3779833445625358,female
60,uncle,0.13773155074290977,0.8622684492570902,male,0.3605608044248195,0.6394391955751805,male
61,busgirls,0.6252144351785889,0.3747855648214112,female,0.5708687047767793,0.42913129522322074,female
62,priestess,0.712460199607355,0.2875398003926451,female,0.5454105159966287,0.4545894840033713,female
63,ma'am,0.5147872562106675,0.4852127437893325,female,0.5329533501466419,0.4670466498533581,female
64,granddaughters,0.6543622232779516,0.3456377767220484,female,0.580416943247051,0.419583056752949,female
65,nuns,0.8323654689594716,0.1676345310405284,female,0.42535387660475554,0.5746461233952445,male
66,grandfather,0.38057262143770054,0.6194273785622995,male,0.4844839189591612,0.5155160810408388,male
67,lions,0.25376076813351756,0.7462392318664824,male,0.42146827889337724,0.5785317211066228,male
68,sisters,0.7320770598046962,0.2679229401953038,female,0.49473437680016685,0.5052656231998331,male
69,rooster,0.431007911569966,0.568992088430034,male,0.5950137984824936,0.4049862015175064,female
70,lads,0.1039775687425728,0.8960224312574272,male,0.2607076651614286,0.7392923348385714,male
71,maids,0.80676249443159,0.19323750556841,female,0.5526091682270928,0.4473908317729071,female
72,brotherhood,0.29262183893960036,0.7073781610603996,male,0.4310438993097909,0.5689561006902091,male
73,masters,0.2678709759301935,0.7321290240698065,male,0.37475130927761935,0.6252486907223807,male
74,actress,0.9023571396456471,0.09764286035435288,female,0.7586259851477762,0.24137401485222373,female
75,handyman,0.32433822034494497,0.675661779655055,male,0.5209082099526204,0.47909179004737956,female
76,daughters,0.6814061433006501,0.3185938566993499,female,0.5801784591744953,0.4198215408255047,female
77,cows,0.7427237959981248,0.2572762040018753,female,0.8102276474702044,0.18977235252979568,female
78,busgirl,0.6605730515384702,0.33942694846152976,female,0.5955522685975805,0.4044477314024196,female
79,suitress,0.5705695372601334,0.4294304627398667,female,0.5505985797922883,0.4494014202077117,female
80,fathers,0.28497163277710114,0.7150283672228989,male,0.42039918903944706,0.5796008109605529,male
81,dad,0.0901814544109304,0.9098185455890696,male,0.35931568710785766,0.6406843128921423,male
82,stateswoman,0.7714992844904197,0.2285007155095803,female,0.6547768665899633,0.34522313341003674,female
83,stepson,0.3890320505807796,0.6109679494192204,male,0.5518766009180809,0.44812339908191906,female
84,hens,0.8667823432096475,0.13321765679035252,female,0.7736076964634582,0.2263923035365418,female
85,nun,0.9745299739776674,0.02547002602233257,female,0.7632940180814547,0.23670598191854528,female
86,patriarch,0.2368601617206082,0.7631398382793918,male,0.4041886856287985,0.5958113143712015,male
87,sperm,0.5104126677823554,0.4895873322176446,female,0.49762062869423107,0.5023793713057689,male
88,governor,0.3719342878992856,0.6280657121007144,male,0.5753918210334522,0.4246081789665478,female
89,stailor,0.5075482765962859,0.4924517234037141,female,0.5028326585204883,0.49716734147951164,female
90,she,0.9841255658113286,0.015874434188671384,female,0.9545162470776879,0.04548375292231213,female
91,housewives,0.7027900341192328,0.29720996588076726,female,0.5767480573198899,0.4232519426801101,female
92,princess,0.7495665100663376,0.2504334899336625,female,0.6603178954201521,0.33968210457984793,female
93,minx,0.9395624350649883,0.06043756493501168,female,0.7467745215581874,0.2532254784418126,female
94,dads,0.23022510458684042,0.7697748954131596,male,0.3871350078207303,0.6128649921792697,male
95,lionesses,0.629340220367894,0.37065977963210595,female,0.5725604832065844,0.42743951679341563,female
96,belle,0.853081276153663,0.14691872384633692,female,0.7684577451903075,0.23154225480969248,female
97,gal,0.957884134040072,0.042115865959928035,female,0.8276927601917504,0.17230723980824958,female
98,gents,0.2558627176085775,0.7441372823914225,male,0.2841582027065097,0.7158417972934903,male
99,mistresses,0.516199868062541,0.4838001319374589,female,0.5069616684145104,0.49303833158548954,female
100,mrs.,0.604501559726675,0.3954984402733251,female,0.6946553222158116,0.3053446777841884,female
101,mezzo,0.8972672241468281,0.10273277585317182,female,0.7178291696502618,0.2821708303497382,female
102,king,0.08931195017536708,0.9106880498246329,male,0.5840772632717044,0.4159227367282956,female
103,man,0.05871286698359279,0.9412871330164072,male,0.5300111185316925,0.4699888814683075,female
104,studs,0.27209837285906324,0.7279016271409368,male,0.3728259486244091,0.6271740513755909,male
105,widowers,0.5069998424771962,0.49300015752280374,female,0.513710672790616,0.486289327209384,female
106,bachelors,0.4529172684094699,0.5470827315905301,male,0.46708671426085857,0.5329132857391414,male
107,nieces,0.6657311080515562,0.3342688919484438,female,0.5040100856941347,0.49598991430586525,female
108,grandpa,0.30187259787222487,0.6981274021277751,male,0.46116998530385056,0.5388300146961494,male
109,hen,0.934255693923703,0.06574430607629697,female,0.911888701411253,0.08811129858874704,female
110,masseuses,0.49945186041997613,0.5005481395800239,male,0.39902044780750456,0.6009795521924954,male
111,ma,0.40402721574974443,0.5959727842502556,male,0.9675446434175818,0.03245535658241815,female
112,macho,0.2045776104489424,0.7954223895510576,male,0.4979508361590407,0.5020491638409593,male
113,horsemen,0.2800987581130844,0.7199012418869156,male,0.4078725603449933,0.5921274396550067,male
114,brother,0.2699166469816835,0.7300833530183165,male,0.46409456239491564,0.5359054376050844,male
115,priest,0.2183534654853604,0.7816465345146396,male,0.3882566090557662,0.6117433909442338,male
116,granddaughter,0.6550831739986194,0.3449168260013807,female,0.5945277283964767,0.4054722716035233,female
117,feminism,0.8409435737736983,0.1590564262263017,female,0.6694251085079286,0.3305748914920714,female
118,busboys,0.3555855253218251,0.6444144746781749,male,0.336215500151833,0.663784499848167,male
119,suitor,0.48760472154091417,0.5123952784590858,male,0.5089627088561897,0.49103729114381034,female
120,menopause,0.7677248456012091,0.2322751543987909,female,0.6089434811671344,0.3910565188328657,female
121,estrogen,0.6851561946284006,0.31484380537159934,female,0.595429220381481,0.404570779618519,female
122,girls,0.7883535576231557,0.21164644237684427,female,0.5774703980894517,0.42252960191054834,female
123,princes,0.2698163576816933,0.7301836423183067,male,0.4140419197558791,0.5859580802441209,male
124,spinster,0.7997045588752224,0.2002954411247776,female,0.5647883349386017,0.4352116650613983,female
125,seamstress',0.5383373189925722,0.46166268100742774,female,0.5337982091480205,0.46620179085197955,female
126,fiances,0.49225493156439215,0.5077450684356078,male,0.41291529658580817,0.5870847034141918,male
127,marchioness,0.6996304735379414,0.3003695264620586,female,0.5698291180664659,0.4301708819335342,female
128,uncles,0.16247324980115008,0.8375267501988499,male,0.29712417916786704,0.702875820832133,male
129,landladies,0.6392385615819802,0.3607614384180198,female,0.49505041644851056,0.5049495835514894,male
130,prostatic_utricle,0.5763737864223707,0.4236262135776293,female,0.5315752595978005,0.46842474040219956,female
131,roosters,0.4630951879283124,0.5369048120716876,male,0.5630026168424679,0.4369973831575321,female
132,god,0.10012755168901533,0.8998724483109847,male,0.29456261594779876,0.7054373840522012,male
133,goddess,0.8427496182500691,0.15725038174993083,female,0.6298866762035276,0.37011332379647244,female
134,headmasters,0.3274819943717213,0.6725180056282787,male,0.4106690095658543,0.5893309904341457,male
135,barbershop,0.3600195951684805,0.6399804048315195,male,0.44256822652563177,0.5574317734743682,male
136,chairmen,0.3261549935221838,0.6738450064778162,male,0.47785805215425015,0.5221419478457499,male
137,girlfriend,0.5710914196447788,0.42890858035522117,female,0.5576767593758429,0.44232324062415707,female
138,priests,0.23542690555485934,0.7645730944451407,male,0.2938592965497383,0.7061407034502617,male
139,bachelorette,0.6431700358022328,0.3568299641977673,female,0.5796838643437999,0.4203161356562001,female
140,lion,0.2772204366788188,0.7227795633211812,male,0.445201968854951,0.554798031145049,male
141,moms,0.9063042011466673,0.09369579885333265,female,0.6661920879024766,0.33380791209752336,female
142,brothers,0.26335661644972697,0.736643383550273,male,0.39633467648831355,0.6036653235116864,male
143,women,0.8392754610516208,0.16072453894837926,female,0.606206898641754,0.39379310135824597,female
144,bridegroom,0.41104670211023486,0.5889532978897651,male,0.45619544495289754,0.5438045550471025,male
145,matriarch,0.755772303735476,0.24422769626452395,female,0.5985024052156691,0.40149759478433095,female
146,viagra,0.27871635868473843,0.7212836413152616,male,0.302955751753193,0.697044248246807,male
147,barwomen,0.5555138296926861,0.44448617030731385,female,0.5547879919390288,0.4452120080609712,female
148,widows,0.6819064227933143,0.31809357720668574,female,0.5545154408905628,0.44548455910943713,female
149,countrywoman,0.748751957856284,0.251248042143716,female,0.5680342292311046,0.4319657707688954,female
150,stewardess,0.7099896875667427,0.29001031243325726,female,0.6423042752684609,0.35769572473153916,female
151,cialis,0.27058166564906627,0.7294183343509337,male,0.27472807022409107,0.7252719297759089,male
152,cameraman,0.40167780187188895,0.598322198128111,male,0.5154284129643766,0.4845715870356234,female
153,masseur,0.2549903566186362,0.7450096433813638,male,0.35109564885206357,0.6489043511479364,male
154,brideprice,0.5625237753759649,0.4374762246240351,female,0.47188730630524267,0.5281126936947573,male
155,congresswoman,0.7401910224225153,0.25980897757748467,female,0.6469505689861839,0.35304943101381614,female
156,stud,0.14268485778398077,0.8573151422160192,male,0.3902542310828234,0.6097457689171766,male
157,heroines,0.8393837743873065,0.1606162256126935,female,0.6267208441088951,0.37327915589110494,female
158,vagina,0.8347760805847022,0.16522391941529777,female,0.6624042249553146,0.33759577504468535,female
159,fatherhood,0.32744060496830707,0.6725593950316929,male,0.5319491780729377,0.4680508219270622,female
160,ovum,0.8333756632938667,0.16662433670613327,female,0.7074346417873418,0.2925653582126582,female
161,countrywomen,0.7412271732087623,0.25877282679123775,female,0.5553776554834817,0.44462234451651833,female
162,sir,0.026428628970106227,0.9735713710298938,male,0.3741201647434801,0.6258798352565199,male
163,womb,0.8532244019351267,0.14677559806487323,female,0.736387159146668,0.2636128408533321,female
164,sisterhood,0.7887860139831885,0.2112139860168115,female,0.584108355941269,0.4158916440587311,female
165,spokesman,0.3887606011668622,0.6112393988331378,male,0.5677641761427672,0.4322358238572328,female
166,clitoris,0.7145810353915987,0.2854189646084013,female,0.5670934373782301,0.4329065626217698,female
167,hostesses,0.7844469813527002,0.21555301864729987,female,0.607351137327714,0.39264886267228605,female
168,miss,0.533124849233136,0.46687515076686403,female,0.63600027983572,0.36399972016427995,female
169,strongwoman,0.7536553668310759,0.24634463316892413,female,0.6702815848301295,0.32971841516987055,female
170,godesses,0.7266304437596471,0.2733695562403528,female,0.5332451948064958,0.4667548051935042,female
171,niece,0.7862636211665218,0.21373637883347815,female,0.6349018194679211,0.3650981805320789,female
172,bellboy,0.2411289253729636,0.7588710746270364,male,0.46584938262638786,0.5341506173736121,male
173,princesses,0.6971080155417149,0.3028919844582851,female,0.6340839658259004,0.36591603417409957,female
174,waitresses,0.6411275150690341,0.35887248493096585,female,0.49953705231594414,0.5004629476840559,male
175,fathered,0.4197972414834441,0.5802027585165559,male,0.6100163841211088,0.38998361587889113,female
176,sorceress,0.7090390425836313,0.2909609574163688,female,0.5737015021600802,0.4262984978399198,female
177,actor,0.25434856200848266,0.7456514379915173,male,0.6960009683216482,0.30399903167835185,female
178,master,0.24378446068330406,0.7562155393166959,male,0.41359448098932294,0.5864055190106771,male
179,females,0.6545887628952058,0.3454112371047941,female,0.5980996020998389,0.4019003979001611,female
180,her,0.979326315788304,0.020673684211696026,female,0.7663484377665746,0.23365156223342545,female
181,waiter,0.2545647881583917,0.7454352118416083,male,0.4362334608146874,0.5637665391853126,male
182,sons,0.15810183486964746,0.8418981651303525,male,0.3957823979867482,0.6042176020132518,male
183,ballet_dancer,0.5615579023010298,0.43844209769897025,female,0.5540571724436607,0.44594282755633935,female
184,airman,0.32720536235060327,0.6727946376493967,male,0.423965628423564,0.576034371576436,male
185,mommies,0.7492264217960882,0.25077357820391183,female,0.6219274941156127,0.37807250588438734,female
186,headmistress,0.7138384835066254,0.2861615164933746,female,0.5870981049263037,0.41290189507369635,female
187,priestesses,0.6533259220273802,0.3466740779726199,female,0.4781242243130185,0.5218757756869815,male
188,toques,0.4172768255659358,0.5827231744340642,male,0.47560173748789314,0.5243982625121069,male
189,fellas,0.28946398650745186,0.7105360134925481,male,0.4077862178848235,0.5922137821151765,male
190,barons,0.1082527414593435,0.8917472585406565,male,0.35110999698526024,0.6488900030147398,male
191,maiden,0.7483346979095965,0.2516653020904035,female,0.5598041300901364,0.4401958699098636,female
192,grandson,0.34115474159020465,0.6588452584097954,male,0.5573610453043627,0.4426389546956373,female
193,wench,0.7721933077406624,0.22780669225933753,female,0.5979745254525164,0.40202547454748366,female
194,hostess,0.8775168384393607,0.12248316156063928,female,0.7256851284080683,0.27431487159193174,female
195,andrology,0.4272382147352506,0.5727617852647494,male,0.43306835915759134,0.5669316408424087,male
196,brethren,0.2825482933655977,0.7174517066344023,male,0.424957752831864,0.575042247168136,male
197,barman,0.16609215566272928,0.8339078443372707,male,0.32166173260434183,0.6783382673956582,male
198,businesswomen,0.7256297670076843,0.2743702329923157,female,0.5733708415197623,0.4266291584802378,female
199,divo,0.36267896270510036,0.6373210372948996,male,0.6059035878120224,0.39409641218797764,female
200,sister,0.7354942928381993,0.26450570716180066,female,0.524358267151019,0.4756417328489811,female
201,bellboys,0.3062558597356111,0.6937441402643889,male,0.3676012067993466,0.6323987932006534,male
202,councilman,0.37831014648415684,0.6216898535158432,male,0.5124643064238917,0.48753569357610826,female
203,doe,0.7011084654813972,0.29889153451860284,female,0.7731054539932134,0.2268945460067866,female
204,boy,0.08605185058128839,0.9139481494187116,male,0.5786372190992588,0.4213627809007412,female
205,fraternity,0.3421770143974049,0.6578229856025951,male,0.4513837166764745,0.5486162833235255,male
206,hosts,0.5676088191212145,0.43239118087878553,female,0.5211400176944593,0.4788599823055407,female
207,female,0.739856576977151,0.26014342302284893,female,0.5458943146961425,0.45410568530385753,female
208,bellgirl,0.7351193892572088,0.26488061074279123,female,0.6305931813850864,0.36940681861491365,female
209,hair_salon,0.5844274132486436,0.4155725867513565,female,0.5370198257791275,0.46298017422087245,female
210,gay,0.05768173106699892,0.9423182689330011,male,0.2182884818839953,0.7817115181160047,male
211,policewoman,0.7110994768950945,0.28890052310490555,female,0.6002118617908977,0.3997881382091023,female
212,gays,0.23793931223716158,0.7620606877628384,male,0.36919850526196274,0.6308014947380373,male
213,beards,0.20201219642855728,0.7979878035714427,male,0.35702364871854897,0.642976351281451,male
214,godmother,0.7176888272320328,0.28231117276796724,female,0.6120016827601135,0.38799831723988654,female
215,monks,0.17589263421001855,0.8241073657899814,male,0.24528881604306563,0.7547111839569344,male
216,madam,0.7453706164862838,0.2546293835137162,female,0.6120997842930068,0.3879002157069932,female
217,adultress,0.7047612961053014,0.2952387038946986,female,0.6614074331191245,0.33859256688087547,female
218,stewards,0.41889140080057974,0.5811085991994203,male,0.5221134921770726,0.4778865078229274,female
219,bride,0.6062285735221953,0.39377142647780466,female,0.4191229159003351,0.5808770840996649,male
220,his,0.033903744740785946,0.966096255259214,male,0.3784636641236815,0.6215363358763185,male
221,father,0.2768949511486446,0.7231050488513554,male,0.4806606526880318,0.5193393473119682,male
222,menservants,0.42353828922183845,0.5764617107781616,male,0.483795159359628,0.516204840640372,male
223,enchantress,0.6741398451923954,0.3258601548076046,female,0.608205946249355,0.391794053750645,female
224,camerawoman,0.7389198062439135,0.26108019375608654,female,0.6121715518638217,0.38782844813617834,female
225,daddies,0.27713976191545053,0.7228602380845495,male,0.4131652390882474,0.5868347609117526,male
226,tailor,0.35191664345099416,0.6480833565490058,male,0.5402841755261754,0.4597158244738246,female
227,maidservants,0.6123041559348276,0.38769584406517243,female,0.5419059888662995,0.4580940111337005,female
228,convent,0.7252460131604906,0.27475398683950936,female,0.4973771004920544,0.5026228995079456,male
229,daddy,0.2798044055353649,0.7201955944646351,male,0.5173776816424179,0.48262231835758207,female
230,lioness,0.8060478412367648,0.19395215876323524,female,0.6879021505948593,0.3120978494051407,female
231,saleswoman,0.7356094977166207,0.26439050228337935,female,0.5858116688570885,0.41418833114291154,female
232,headmaster,0.3450753927840301,0.6549246072159699,male,0.47764185128814496,0.522358148711855,male
233,lesbian,0.8003697338990539,0.19963026610094617,female,0.5762613376013415,0.4237386623986585,female
234,kings,0.13151924609341437,0.8684807539065856,male,0.37627750226006307,0.6237224977399369,male
235,chairwoman,0.7948550643261596,0.20514493567384035,female,0.6438706018920242,0.3561293981079758,female
236,ballerina,0.7579394915343454,0.24206050846565458,female,0.6660176343985773,0.33398236560142264,female
237,mentleman,0.5040002484615944,0.49599975153840564,female,0.5084950952810913,0.49150490471890873,female
238,boys,0.29525327138816404,0.704746728611836,male,0.44936482925357046,0.5506351707464295,male
239,wives,0.5142672022610584,0.4857327977389417,female,0.4571700848978566,0.5428299151021434,male
240,wife,0.708267062053654,0.29173293794634597,female,0.6563020956153895,0.3436979043846105,female
241,maternity,0.7801871598940944,0.21981284010590563,female,0.624605964903804,0.3753940350961959,female
242,fillies,0.7614572707158787,0.2385427292841214,female,0.5519404961505385,0.4480595038494615,female
243,cow,0.9161459126983074,0.08385408730169268,female,0.9199138187297138,0.08008618127028627,female
244,widow,0.7538434958386251,0.2461565041613749,female,0.6448816115163489,0.35511838848365107,female
245,estradiol,0.6338189344014898,0.36618106559851016,female,0.6076648750837296,0.39233512491627043,female
246,mama,0.8420065009076918,0.15799349909230825,female,0.7834090331540223,0.21659096684597764,female
247,countryman,0.2587947387196352,0.7412052612803648,male,0.45299164261188374,0.5470083573881163,male
248,lord,0.08447451149236895,0.915525488507631,male,0.3160478897760568,0.6839521102239432,male
249,godfather,0.3196373157391105,0.6803626842608895,male,0.4882268694410582,0.5117731305589418,male
250,semen,0.5222482128927661,0.47775178710723387,female,0.4487764812000842,0.5512235187999158,male
251,sororities,0.7508257643818839,0.2491742356181161,female,0.5663982373851769,0.4336017626148231,female
252,housewife,0.7805289282542509,0.21947107174574906,female,0.6649875676520861,0.3350124323479139,female
253,maid,0.8801837062137137,0.11981629378628637,female,0.6229978530284275,0.3770021469715726,female
254,males,0.35122523301984376,0.6487747669801562,male,0.456772090298305,0.543227909701695,male
255,schoolboy,0.3143997981686837,0.6856002018313163,male,0.5166091860364239,0.483390813963576,female
256,ladies,0.7158321226714566,0.2841678773285435,female,0.5301054312856578,0.4698945687143422,female
257,beard,0.102142629031436,0.897857370968564,male,0.37331768563099377,0.6266823143690062,male
258,aunts,0.7327102483990016,0.2672897516009984,female,0.42173132516973266,0.5782686748302673,male
259,baroness,0.7074696080438467,0.29253039195615327,female,0.5696644233540424,0.4303355766459576,female
260,sorcerers,0.3652290554797938,0.6347709445202062,male,0.46265056718965714,0.5373494328103429,male
261,son,0.08836231829407593,0.9116376817059241,male,0.6865789929170465,0.31342100708295356,female
262,maidservant,0.6885371225243031,0.31146287747569684,female,0.5839497351511854,0.4160502648488146,female
263,mistress,0.6453460624347442,0.3546539375652557,female,0.5465975191339091,0.4534024808660909,female
264,godess,0.880731583364412,0.11926841663558792,female,0.6637856164248754,0.33621438357512456,female
265,cowgirl,0.7204029883226228,0.27959701167737716,female,0.5781474691428103,0.4218525308571896,female
266,barnoesses,0.5836506582734484,0.41634934172655164,female,0.5736860969930498,0.42631390300695016,female
267,cowboy,0.3089329745403906,0.6910670254596094,male,0.5206499026530189,0.47935009734698103,female
268,strongman,0.26273691527391196,0.737263084726088,male,0.49610264311650387,0.5038973568834961,male
269,heiress,0.7393812766832144,0.26061872331678565,female,0.5434560971143586,0.4565439028856414,female
270,chairman,0.30627603781610446,0.6937239621838955,male,0.5108324560079451,0.48916754399205487,female
271,queens,0.7594059570848566,0.24059404291514344,female,0.5796708831480266,0.42032911685197333,female
272,hero,0.19184515540575098,0.808154844594249,male,0.591167815043236,0.408832184956764,female
273,nephew,0.2161219572853852,0.7838780427146148,male,0.5087120789187075,0.4912879210812925,female
274,enchanter,0.4205502456236576,0.5794497543763424,male,0.5365258731107565,0.46347412688924355,female
275,actors,0.381742121843631,0.618257878156369,male,0.5413408077556295,0.45865919224437046,female
276,stepdaughters,0.6539943664109027,0.3460056335890973,female,0.5716140559743819,0.4283859440256181,female
277,lass,0.8264557879905753,0.17354421200942474,female,0.6513941787532903,0.3486058212467097,female
278,grandma,0.6846707651715257,0.3153292348284743,female,0.5591880767077919,0.44081192329220814,female
279,he,0.0014931685648088555,0.9985068314351911,male,0.9988522316023649,0.0011477683976350735,female
280,girl,0.8739839918305543,0.12601600816944564,female,0.6796932046462402,0.32030679535375983,female
281,lady,0.9014579496707809,0.09854205032921914,female,0.6482459366771526,0.3517540633228474,female
282,minxes,0.8005918837136965,0.19940811628630345,female,0.588164641918062,0.411835358081938,female
283,househusband,0.5384433240167694,0.4615566759832306,female,0.6287055315740608,0.3712944684259392,female
284,duchess,0.7917216782269606,0.2082783217730394,female,0.6449723921835013,0.35502760781649867,female
285,fiancee,0.5650866874017614,0.4349133125982386,female,0.5668854682580411,0.43311453174195896,female
286,barwoman,0.48546270068005526,0.5145372993199447,male,0.5688409262623286,0.43115907373767137,female
287,emperors,0.27027627948682,0.72972372051318,male,0.39687429150704534,0.6031257084929547,male
288,uterus,0.7918170372976105,0.20818296270238942,female,0.6494643259912563,0.35053567400874375,female
289,fella,0.20534214265707318,0.7946578573429268,male,0.5118134639266805,0.4881865360733195,female
290,paternal,0.35543171747224067,0.6445682825277593,male,0.3477836350874167,0.6522163649125833,male
291,daughter,0.7214129215578153,0.2785870784421846,female,0.6493517154401212,0.3506482845598789,female
292,wizard,0.23583274791529796,0.764167252084702,male,0.4527160208239418,0.5472839791760582,male
293,mr.,0.0583438954543275,0.9416561045456725,male,0.6594143810571869,0.3405856189428131,female
294,saleswomen,0.7115259850711466,0.28847401492885333,female,0.511492509387286,0.488507490612714,female
295,masculism,0.6379913779110562,0.3620086220889438,female,0.650099090727001,0.349900909272999,female
296,boyhood,0.18532869290791798,0.814671307092082,male,0.471940911005475,0.528059088994525,male
297,handywoman,0.7365960390469743,0.2634039609530256,female,0.6732015471453523,0.32679845285464765,female
298,gals,0.825508071391676,0.17449192860832397,female,0.5803986964070793,0.41960130359292075,female
299,sorceresses,0.6800231801866116,0.31997681981338844,female,0.5443335016397401,0.4556664983602598,female
300,spinsters,0.7582064590514814,0.24179354094851854,female,0.5901783331492083,0.4098216668507917,female
301,bloke,0.17782418998789717,0.8221758100121028,male,0.393913313399772,0.606086686600228,male
