,Profession,Female BiasedDB,Male BiasedDB,Prediction BiasedDB,Female DebiasedDB,Male DebiasedDB,Prediction DebiasedDB
22,associate_professor,0.7175391202791299,0.2824608797208701,female,0.6406464080618718,0.35935359193812805,female
23,astronaut,0.11539865420530546,0.8846013457946946,male,0.608061868167413,0.3919381318325871,female
24,astronomer,0.07469591557929377,0.9253040844207062,male,0.47788764140386847,0.5221123585961313,female
25,athlete,0.07807419562333374,0.9219258043766663,male,0.5394101940192405,0.4605898059807595,female
26,athletic_director,0.6077928647444176,0.39220713525558243,female,0.6099933575380277,0.3900066424619724,female
27,attorney,0.0566737208119075,0.9433262791880925,male,0.3774971827833838,0.6225028172166162,male
28,author,0.43169565260181525,0.5683043473981848,male,0.46939657257802136,0.5306034274219785,female
29,baker,0.2245831226218874,0.7754168773781125,male,0.34367010038642787,0.6563298996135722,male
30,ballerina,0.9903603395050895,0.009639660494910395,female,0.827311784162079,0.17268821583792096,female
31,ballplayer,0.06287979524863205,0.9371202047513678,male,0.7390027893957963,0.26099721060420367,female
32,banker,0.011272925724613074,0.988727074275387,male,0.3766114369989233,0.6233885630010767,male
33,barber,0.011770664419895953,0.9882293355801038,male,0.2902832611041836,0.7097167388958164,male
34,baron,0.015674616875854877,0.9843253831241451,male,0.14281214178110446,0.8571878582188955,male
35,barrister,0.19074887557515383,0.8092511244248464,male,0.5,0.5,female
36,bartender,0.08812614286030467,0.9118738571396955,male,0.4186749173346927,0.5813250826653072,male
37,biologist,0.09271853329580905,0.907281466704191,male,0.44483049095200405,0.5551695090479958,male
38,bishop,0.04381043017587599,0.9561895698241241,male,0.33641828270535373,0.6635817172946463,male
39,bodyguard,0.07857044219670523,0.9214295578032948,male,0.6353184659965424,0.36468153400345754,female
40,bookkeeper,0.5801360468008345,0.4198639531991654,female,0.5469056766304248,0.45309432336957534,female
41,boss,0.10989494740564024,0.8901050525943599,male,0.2928199524611158,0.7071800475388842,male
42,boxer,0.05643569762072463,0.9435643023792756,male,0.3720897734782345,0.6279102265217655,male
43,broadcaster,0.17237789952441804,0.8276221004755818,male,0.5099718448082852,0.49002815519171494,female
44,broker,0.037641912536205385,0.9623580874637947,male,0.23906238336090335,0.7609376166390965,male
45,bureaucrat,0.038527603256619254,0.9614723967433808,male,0.4898677643120414,0.5101322356879587,female
46,businessman,0.015253537689056724,0.9847464623109433,male,0.5344974782083669,0.4655025217916331,female
47,businesswoman,0.9850782293445175,0.014921770655482518,female,0.7708685227922727,0.229131477207727,female
48,butcher,0.10506324106198466,0.8949367589380155,male,0.5525370666409926,0.4474629333590072,female
49,butler,0.07235257742652432,0.9276474225734757,male,0.5183671385716708,0.48163286142832923,female
50,cab_driver,0.704269738198748,0.29573026180125184,female,0.6383700745595517,0.36162992544044825,female
51,cabbie,0.09736470000065373,0.9026352999993463,male,0.3840992249095766,0.6159007750904233,male
52,cameraman,0.029147676747595032,0.9708523232524052,male,0.38458425486196507,0.6154157451380349,male
53,campaigner,0.5340212569872994,0.4659787430127006,female,0.6516105300364585,0.34838946996354153,female
54,captain,0.015359231350585492,0.9846407686494145,male,0.5134310999635308,0.4865689000364692,female
55,cardiologist,0.12637685949883062,0.8736231405011693,male,0.5502046447696783,0.44979535523032177,female
56,caretaker,0.09969031629524368,0.9003096837047564,male,0.4702893119589279,0.529710688041072,female
57,carpenter,0.02379018495948104,0.9762098150405192,male,0.6110326082407797,0.38896739175922035,female
58,cartoonist,0.11384384829678319,0.8861561517032169,male,0.6528543910753064,0.3471456089246936,female
59,cellist,0.30744355414033014,0.6925564458596698,male,0.5598272724328726,0.4401727275671275,female
60,chancellor,0.14177603992114124,0.8582239600788587,male,0.4928069233989263,0.5071930766010738,female
61,chaplain,0.028205037179687503,0.9717949628203126,male,0.36854186188566573,0.6314581381143344,male
62,character,0.5580468460714425,0.44195315392855733,female,0.7039280261260756,0.2960719738739243,female
63,chef,0.13364742051186682,0.866352579488133,male,0.24409011662779373,0.7559098833722064,male
64,chemist,0.20242696201256855,0.7975730379874316,male,0.40913984340279236,0.5908601565972076,male
65,choreographer,0.700474750287813,0.2995252497121871,female,0.6661372262215188,0.3338627737784811,female
66,cinematographer,0.0714306721636752,0.9285693278363248,male,0.48864672012179144,0.5113532798782086,female
67,citizen,0.03694435803126643,0.9630556419687335,male,0.4346013113135973,0.5653986886864028,male
68,civil_servant,0.5480878202633468,0.4519121797366533,female,0.6034644409180003,0.3965355590819996,female
69,cleric,0.05323704967699355,0.9467629503230064,male,0.3349087567790516,0.6650912432209484,male
70,clerk,0.03512129523931481,0.9648787047606853,male,0.23688357439359484,0.763116425606405,male
71,coach,0.05861068180096921,0.9413893181990308,male,0.3496106677255841,0.6503893322744158,male
72,collector,0.11736716588485456,0.8826328341151456,male,0.41052588018175346,0.5894741198182466,male
73,colonel,0.01875830790750267,0.9812416920924975,male,0.5422492802586142,0.4577507197413861,female
74,columnist,0.42549843804948856,0.5745015619505114,male,0.5849766028061598,0.4150233971938401,female
75,comedian,0.123380770192148,0.8766192298078519,male,0.709885145895988,0.2901148541040119,female
76,comic,0.22953613532136832,0.7704638646786316,male,0.4702932394131998,0.5297067605868002,female
77,commander,0.017242472640379838,0.9827575273596202,male,0.45790173183692506,0.5420982681630748,female
78,commentator,0.23372111699701995,0.76627888300298,male,0.586642624302254,0.4133573756977461,female
79,commissioner,0.10627652500597254,0.8937234749940274,male,0.5345585079883917,0.4654414920116082,female
80,composer,0.032063968351754915,0.967936031648245,male,0.3619923399780666,0.6380076600219333,male
81,conductor,0.051266429948085,0.9487335700519149,male,0.3736634861191285,0.6263365138808716,male
82,confesses,0.43995604109098374,0.5600439589090161,male,0.6490994938042615,0.35090050619573854,female
83,congressman,0.0719244889283024,0.9280755110716976,male,0.605655945980486,0.39434405401951395,female
84,constable,0.03481707267391332,0.9651829273260867,male,0.4068539963041582,0.5931460036958419,male
85,consultant,0.4125670255842573,0.5874329744157427,male,0.5302586288690528,0.46974137113094705,female
86,cop,0.18900533304950598,0.8109946669504942,male,0.22868724505692511,0.7713127549430752,male
87,correspondent,0.44654563667029085,0.5534543633297093,male,0.5728293561872109,0.42717064381278913,female
88,councilman,0.022929554657754064,0.977070445342246,male,0.38762189563227717,0.612378104367723,male
89,councilor,0.10217670766529549,0.8978232923347043,male,0.44798514680775686,0.5520148531922432,female
90,counselor,0.24543733220683248,0.7545626677931674,male,0.4401575897661798,0.5598424102338202,male
91,critic,0.18552031470407154,0.8144796852959287,male,0.4908599050107108,0.5091400949892894,female
92,crooner,0.09237363956844016,0.9076263604315599,male,0.4858789099074097,0.5141210900925903,female
93,crusader,0.17969015224512128,0.8203098477548787,male,0.5795041319969619,0.42049586800303795,female
94,curator,0.49046434149769963,0.5095356585023004,male,0.5517870838261884,0.4482129161738117,female
95,custodian,0.05700563744669875,0.9429943625533013,male,0.35068497807233656,0.6493150219276634,male
96,dad,0.3107636068551666,0.6892363931448335,male,0.47660764328853134,0.5233923567114687,female
97,dancer,0.9007900587788634,0.09920994122113651,female,0.6790768734605829,0.320923126539417,female
98,dean,0.15484458231853562,0.8451554176814644,male,0.24180334392651812,0.758196656073482,male
99,dentist,0.30354366447507686,0.6964563355249231,male,0.5159486979244974,0.4840513020755024,female
100,deputy,0.01865691950519119,0.981343080494809,male,0.39251264275870407,0.607487357241296,male
101,dermatologist,0.5558818034614608,0.44411819653853907,female,0.5758688243385939,0.42413117566140623,female
102,detective,0.21432000993294978,0.7856799900670504,male,0.5605026951537466,0.43949730484625343,female
103,diplomat,0.12729845686817626,0.8727015431318237,male,0.5576155992124088,0.4423844007875911,female
104,director,0.053082883182819326,0.9469171168171807,male,0.4380178600860179,0.5619821399139819,male
105,disc_jockey,0.5101134802888962,0.489886519711104,female,0.5128508276111121,0.48714917238888783,female
106,doctor,0.13957532726536326,0.8604246727346367,male,0.5680970980787956,0.4319029019212043,female
107,doctoral_student,0.7270535030379022,0.2729464969620978,female,0.5731051469059733,0.42689485309402675,female
108,drug_addict,0.5921031458621744,0.40789685413782545,female,0.5134346484717804,0.4865653515282195,female
109,drummer,0.014114728523990771,0.9858852714760091,male,0.5,0.5,female
110,economics_professor,0.6644401616790282,0.33555983832097186,female,0.5990993213123152,0.40090067868768475,female
111,economist,0.09359655698911595,0.9064034430108842,male,0.5333623413076725,0.46663765869232754,female
112,editor,0.098946746599686,0.901053253400314,male,0.2817571662860326,0.7182428337139676,male
113,educator,0.7017487615582148,0.29825123844178525,female,0.5737739480132972,0.4262260519867028,female
114,electrician,0.029000463114658124,0.9709995368853418,male,0.38110282218787345,0.6188971778121266,male
115,employee,0.20279548314782886,0.7972045168521712,male,0.32748892461139967,0.6725110753886003,male
116,entertainer,0.31601516618075054,0.6839848338192495,male,0.6719515559320706,0.3280484440679294,female
117,entrepreneur,0.2576095020674501,0.74239049793255,male,0.5904067259221928,0.4095932740778072,female
118,environmentalist,0.4864782595888261,0.5135217404111739,male,0.6208116814882622,0.37918831851173795,female
119,envoy,0.10571300564288015,0.8942869943571198,male,0.3795601198494104,0.6204398801505897,male
120,epidemiologist,0.6865634604888483,0.31343653951115175,female,0.613767964517353,0.3862320354826468,female
121,evangelist,0.08606030255878154,0.9139396974412184,male,0.43413601926889656,0.5658639807311033,male
122,farmer,0.11007421055452171,0.8899257894454783,male,0.530344860997938,0.46965513900206196,female
123,fashion_designer,0.832465026342384,0.16753497365761608,female,0.5985478511132406,0.4014521488867593,female
124,fighter_pilot,0.6410610637128655,0.3589389362871344,female,0.5575046726957162,0.4424953273042839,female
125,filmmaker,0.07432512161586247,0.9256748783841373,male,0.5645123826713044,0.4354876173286957,female
126,financier,0.016281422680122375,0.9837185773198776,male,0.41357624256078557,0.5864237574392144,male
127,firebrand,0.3714280377581955,0.6285719622418044,male,0.6723020829973976,0.3276979170026025,female
128,firefighter,0.0820325803954821,0.9179674196045179,male,0.4930966278846727,0.5069033721153273,female
129,fireman,0.013954454701197647,0.9860455452988023,male,0.41060579551635323,0.5893942044836468,male
130,fisherman,0.020289311479239184,0.9797106885207608,male,0.4497569305472629,0.5502430694527373,female
131,footballer,0.07162912616303195,0.9283708738369683,male,0.5818350539394226,0.4181649460605775,female
132,foreman,0.006292432382657378,0.9937075676173428,male,0.2998862465907757,0.7001137534092243,male
133,freelance_writer,0.5918255267687595,0.40817447323124034,female,0.594374428974522,0.4056255710254782,female
134,gangster,0.027808023878355705,0.9721919761216443,male,0.5629364306387168,0.4370635693612831,female
135,gardener,0.3178275353367065,0.6821724646632934,male,0.46200671487439504,0.5379932851256048,female
136,geologist,0.06020588949724855,0.9397941105027514,male,0.5,0.5,female
137,goalkeeper,0.07369984274570933,0.9263001572542907,male,0.5,0.5,female
138,graphic_designer,0.6871271661208304,0.31287283387916953,female,0.6467244033197341,0.3532755966802658,female
139,guidance_counselor,0.6486953558118933,0.35130464418810675,female,0.5416209400144196,0.4583790599855806,female
140,guitarist,0.03158677441321703,0.968413225586783,male,0.4919052684385901,0.5080947315614099,female
141,hairdresser,0.8019985828666836,0.19800141713331637,female,0.6452598706894641,0.35474012931053595,female
142,handyman,0.019248110822944964,0.9807518891770551,male,0.29764939826356845,0.7023506017364315,male
143,headmaster,0.034307889731039175,0.9656921102689606,male,0.4895789460148512,0.5104210539851489,female
144,historian,0.09260984767566637,0.9073901523243337,male,0.5,0.5,female
145,hitman,0.022068457685733494,0.9779315423142665,male,0.3363177530330172,0.6636822469669827,male
146,homemaker,0.9780281051714191,0.021971894828580783,female,0.7141088806735644,0.28589111932643585,female
147,hooker,0.7920150189756788,0.2079849810243213,female,0.5713378401385203,0.42866215986147965,female
148,housekeeper,0.8974747166622762,0.10252528333772379,female,0.6795162930452038,0.32048370695479617,female
149,housewife,0.9908846830236253,0.00911531697637466,female,0.797322601615186,0.20267739838481394,female
150,illustrator,0.7448446158024253,0.25515538419757455,female,0.7210104859936584,0.27898951400634153,female
151,industrialist,0.05309951368678575,0.9469004863132143,male,0.542869024257925,0.457130975742075,female
152,infielder,0.09045350413243433,0.9095464958675654,male,0.5060444949448711,0.49395550505512903,female
153,inspector,0.05435529737043241,0.9456447026295677,male,0.40328441950123595,0.596715580498764,male
154,instructor,0.2415119611152228,0.7584880388847772,male,0.3949004316165827,0.6050995683834175,male
155,interior_designer,0.6649071565947301,0.3350928434052699,female,0.5864090792855013,0.4135909207144988,female
156,inventor,0.013571750664694822,0.9864282493353052,male,0.3666461494149364,0.6333538505850635,male
157,investigator,0.20809191776789254,0.7919080822321074,male,0.5138196763554398,0.48618032364456015,female
158,investment_banker,0.658992027323501,0.341007972676499,female,0.596008507173694,0.403991492826306,female
159,janitor,0.012478553864982677,0.9875214461350174,male,0.32424893566104057,0.6757510643389596,male
160,jeweler,0.196356906535519,0.8036430934644809,male,0.4608383881115791,0.5391616118884208,female
161,journalist,0.37435772907657033,0.6256422709234296,male,0.6017437440614054,0.39825625593859454,female
162,judge,0.06447939039457143,0.9355206096054286,male,0.3263391084846769,0.6736608915153234,male
163,jurist,0.03684582191044979,0.9631541780895502,male,0.3466699853102169,0.6533300146897831,male
164,laborer,0.04926780998964106,0.9507321900103588,male,0.43379593046011633,0.5662040695398837,male
165,landlord,0.0393089100455639,0.9606910899544362,male,0.23289003852631962,0.7671099614736804,male
166,lawmaker,0.10301870190132399,0.8969812980986761,male,0.537272894504227,0.46272710549577306,female
167,lawyer,0.039215559936952006,0.9607844400630482,male,0.4123938027123226,0.5876061972876774,male
168,lecturer,0.4300889592724284,0.5699110407275716,male,0.5497705954122036,0.4502294045877962,female
169,legislator,0.11450508009203933,0.8854949199079607,male,0.5338262660518744,0.46617373394812567,female
170,librarian,0.8737399718554026,0.1262600281445973,female,0.621784347052309,0.37821565294769094,female
171,lieutenant,0.03025052087888525,0.9697494791211148,male,0.5874647563725972,0.4125352436274028,female
172,lifeguard,0.07937444249288188,0.9206255575071182,male,0.3375739065781042,0.6624260934218958,male
173,lyricist,0.0718624336223306,0.9281375663776693,male,0.47239995586747924,0.5276000441325207,female
174,maestro,0.006199168604153378,0.9938008313958466,male,0.33231157126584265,0.6676884287341573,male
175,magician,0.04376989005428408,0.9562301099457159,male,0.5698564247645799,0.4301435752354201,female
176,magistrate,0.0933364902441701,0.9066635097558299,male,0.4885400350393049,0.511459964960695,female
177,maid,0.981612753439117,0.018387246560883072,female,0.7219944028291413,0.2780055971708587,female
178,major_leaguer,0.5317869471107205,0.4682130528892796,female,0.6001222557820352,0.39987774421796485,female
179,manager,0.033992215395080176,0.9660077846049197,male,0.35195381806248005,0.64804618193752,male
180,marksman,0.016023597594095173,0.9839764024059049,male,0.4159082027704746,0.5840917972295254,male
181,marshal,0.012852401777101945,0.987147598222898,male,0.29599957393984316,0.7040004260601569,male
182,mathematician,0.16354932288287205,0.836450677117128,male,0.6059914767917927,0.39400852320820745,female
183,mechanic,0.02645149081188474,0.9735485091881152,male,0.3508128496117444,0.6491871503882555,male
184,mediator,0.07879986526134486,0.921200134738655,male,0.4221489222035872,0.5778510777964129,male
185,medic,0.07630372961900979,0.9236962703809903,male,0.30928886081110935,0.6907111391888905,male
186,midfielder,0.09748139109121935,0.9025186089087807,male,0.5563221576616192,0.44367784233838065,female
187,minister,0.0756676498349395,0.9243323501650604,male,0.536267144210931,0.46373285578906925,female
188,missionary,0.3006940669655889,0.6993059330344108,male,0.5,0.5,female
189,mobster,0.022336224959574262,0.9776637750404257,male,0.40826893783505275,0.5917310621649472,male
190,monk,0.0192621390056435,0.9807378609943564,male,0.1427866704303512,0.8572133295696488,male
191,musician,0.03782551956815248,0.9621744804318477,male,0.5307180104172183,0.46928198958278167,female
192,nanny,0.8429305746393867,0.15706942536061336,female,0.5602175141223985,0.43978248587760155,female
193,narrator,0.2597999638517671,0.7402000361482327,male,0.60894248912045,0.39105751087955015,female
194,naturalist,0.19855171791581533,0.8014482820841846,male,0.5879333704442503,0.4120666295557497,female
195,negotiator,0.1548690831953708,0.8451309168046292,male,0.5420659414630729,0.4579340585369271,female
196,neurologist,0.17903494129892758,0.8209650587010724,male,0.5828943078064751,0.4171056921935249,female
197,neurosurgeon,0.13053098074902755,0.8694690192509723,male,0.6256908165449561,0.37430918345504405,female
198,novelist,0.5528498679874402,0.4471501320125599,female,0.6212819018365214,0.37871809816347846,female
199,nun,0.9525551477050073,0.04744485229499266,female,0.5911191827979579,0.408880817202042,female
200,nurse,0.9450938755711148,0.054906124428885296,female,0.4746318268315804,0.5253681731684197,female
201,observer,0.12174290869882667,0.8782570913011735,male,0.36831861180451564,0.6316813881954844,male
202,officer,0.011745720269828489,0.9882542797301714,male,0.2831080532741555,0.7168919467258444,male
203,organist,0.06538256721174909,0.934617432788251,male,0.3998133149097105,0.6001866850902894,male
204,painter,0.16044329572629162,0.8395567042737083,male,0.4458951284262488,0.554104871573751,male
205,paralegal,0.817564305855767,0.18243569414423283,female,0.46250264010722947,0.5374973598927706,female
206,parishioner,0.299461715308087,0.7005382846919127,male,0.44317219304732536,0.5568278069526745,male
207,parliamentarian,0.32076570133286647,0.6792342986671335,male,0.5783128216038004,0.4216871783961996,female
208,pastor,0.0353204619782455,0.9646795380217547,male,0.34453744612434883,0.6554625538756512,male
209,pathologist,0.4024913920685426,0.5975086079314573,male,0.5844121242426232,0.41558787575737666,female
210,patrolman,0.029912273681367577,0.9700877263186324,male,0.4185245431202604,0.5814754568797396,male
211,pediatrician,0.5232154603002791,0.4767845396997208,female,0.7188389223478756,0.28116107765212445,female
212,performer,0.6019788225339079,0.39802117746609206,female,0.6427643563894521,0.3572356436105479,female
213,pharmacist,0.14491250881123488,0.8550874911887653,male,0.35966217090375024,0.6403378290962497,male
214,philanthropist,0.3976530619078164,0.6023469380921836,male,0.637139684929603,0.36286031507039707,female
215,philosopher,0.05881111446633521,0.941188885533665,male,0.5611305452365704,0.43886945476342965,female
216,photographer,0.3470410607406767,0.6529589392593232,male,0.5859893309772142,0.4140106690227858,female
217,photojournalist,0.4306317667495876,0.5693682332504123,male,0.6136271415008928,0.3863728584991073,female
218,physician,0.1106920444761423,0.8893079555238578,male,0.4602050452132179,0.539794954786782,female
219,physicist,0.038171902723066906,0.9618280972769329,male,0.4632413992184875,0.5367586007815125,female
220,pianist,0.22129156914857875,0.7787084308514212,male,0.5093845933442354,0.49061540665576453,female
221,planner,0.5693736288830833,0.43062637111691665,female,0.5,0.5,female
222,plastic_surgeon,0.5700100294106571,0.42998997058934274,female,0.5625594013998738,0.4374405986001262,female
223,playwright,0.3689640673829407,0.6310359326170594,male,0.6487817710750393,0.35121822892496063,female
224,plumber,0.01731216041763656,0.9826878395823636,male,0.3084752119258193,0.6915247880741806,male
225,poet,0.2318947546775391,0.7681052453224612,male,0.30906811687606733,0.6909318831239326,male
226,policeman,0.029974495743913473,0.9700255042560865,male,0.5549218514694324,0.4450781485305675,female
227,politician,0.10875843356358968,0.8912415664364104,male,0.6335766445070189,0.36642335549298105,female
228,pollster,0.1444461650545314,0.8555538349454687,male,0.46386172297064787,0.5361382770293521,female
229,preacher,0.04290842436645308,0.957091575633547,male,0.5820235631851753,0.41797643681482477,female
230,president,0.044376445785558556,0.9556235542144416,male,0.5178560556973465,0.4821439443026536,female
231,priest,0.01926881698319171,0.9807311830168082,male,0.31104306603106296,0.6889569339689373,male
232,principal,0.20062912341784297,0.7993708765821569,male,0.3934959280769543,0.6065040719230456,male
233,prisoner,0.2365637712683755,0.7634362287316245,male,0.5247613947919485,0.4752386052080515,female
234,professor,0.17403402475153207,0.8259659752484679,male,0.5687084360419198,0.43129156395808027,female
235,professor_emeritus,0.7626295368332653,0.23737046316673469,female,0.6506780896809402,0.34932191031905985,female
236,programmer,0.07077340266353851,0.9292265973364616,male,0.37556220607432217,0.6244377939256779,male
237,promoter,0.028532596235266265,0.9714674037647337,male,0.3088482084160924,0.6911517915839076,male
238,proprietor,0.07251176484883752,0.9274882351511626,male,0.37471628965389014,0.6252837103461101,male
239,prosecutor,0.20053341753574055,0.7994665824642596,male,0.5831639417058166,0.4168360582941834,female
240,protagonist,0.35376015063945004,0.6462398493605499,male,0.6328940228434411,0.36710597715655896,female
241,protege,0.02565148589162088,0.9743485141083791,male,0.6057074921962046,0.3942925078037955,female
242,protester,0.3253751492420625,0.6746248507579375,male,0.5207533492821574,0.4792466507178427,female
243,provost,0.05858159925489216,0.9414184007451079,male,0.3009412055179919,0.6990587944820081,male
244,psychiatrist,0.18584027843681997,0.8141597215631802,male,0.5512086062860485,0.4487913937139515,female
245,psychologist,0.305262440749199,0.6947375592508009,male,0.5576061126750068,0.4423938873249931,female
246,publicist,0.5636157029764035,0.43638429702359643,female,0.6048025047716944,0.3951974952283054,female
247,pundit,0.06626769684437495,0.9337323031556248,male,0.376617904666077,0.623382095333923,male
248,rabbi,0.06282986980093791,0.9371701301990621,male,0.2812613173789072,0.7187386826210928,male
249,radiologist,0.3502692110935026,0.6497307889064974,male,0.5884604270022902,0.41153957299770993,female
250,ranger,0.051525664289395444,0.9484743357106048,male,0.38823761576267524,0.6117623842373248,male
251,realtor,0.28646477715620394,0.7135352228437958,male,0.29409281269558185,0.7059071873044179,male
252,receptionist,0.8089273662985966,0.19107263370140334,female,0.5896021430718402,0.4103978569281597,female
253,registered_nurse,0.8223298755043437,0.1776701244956564,female,0.6126745320285552,0.3873254679714449,female
254,researcher,0.3093913137380794,0.6906086862619205,male,0.4935299473738476,0.5064700526261523,female
255,restaurateur,0.17255909861267282,0.827440901387327,male,0.549304130902089,0.45069586909791104,female
256,sailor,0.06168979475775976,0.9383102052422402,male,0.4187435657084923,0.5812564342915078,male
257,saint,0.19960111006581926,0.8003988899341807,male,0.430526229057706,0.5694737709422941,male
258,salesman,0.016954033563017067,0.9830459664369827,male,0.3933118741837917,0.6066881258162081,male
259,saxophonist,0.09433334710315557,0.9056666528968442,male,0.6227194525996305,0.3772805474003694,female
260,scholar,0.08721096496004273,0.9127890350399573,male,0.483309438350421,0.516690561649579,female
261,scientist,0.10536716161242388,0.894632838387576,male,0.5649191729880554,0.43508082701194456,female
262,screenwriter,0.13314614005246486,0.8668538599475355,male,0.5470051777338949,0.4529948222661051,female
263,sculptor,0.18117098677067855,0.8188290132293213,male,0.5657546113807261,0.4342453886192739,female
264,secretary,0.4665377849004433,0.5334622150995568,male,0.5473420590599304,0.45265794094006956,female
265,senator,0.17899335840514913,0.8210066415948508,male,0.6940288258850427,0.30597117411495717,female
266,sergeant,0.014993126577824246,0.9850068734221757,male,0.3938251118960586,0.6061748881039414,male
267,servant,0.21434148959831245,0.7856585104016874,male,0.6696664362549022,0.3303335637450977,female
268,serviceman,0.04670780541854756,0.9532921945814524,male,0.4007406353477881,0.5992593646522119,male
269,sheriff_deputy,0.7759519459266031,0.22404805407339698,female,0.6240298697476655,0.37597013025233433,female
270,shopkeeper,0.27959775653121377,0.7204022434687865,male,0.6058670760574932,0.39413292394250693,female
271,singer,0.6425812571370378,0.35741874286296227,female,0.5896488705410056,0.4103511294589944,female
272,singer_songwriter,0.704443446205359,0.29555655379464096,female,0.597797654985181,0.402202345014819,female
273,skipper,0.024786392929629687,0.9752136070703703,male,0.41176706444435446,0.5882329355556457,male
274,socialite,0.9815953292995957,0.018404670700404233,female,0.7551869067806914,0.24481309321930841,female
275,sociologist,0.2780112797021527,0.7219887202978474,male,0.5847691285033562,0.4152308714966439,female
276,soft_spoken,0.6449034458988047,0.35509655410119545,female,0.5688516631485825,0.43114833685141746,female
277,soldier,0.010556480499772211,0.9894435195002278,male,0.4629718430896016,0.5370281569103983,female
278,solicitor,0.12449760329847019,0.8755023967015299,male,0.4067776548310476,0.5932223451689526,male
279,solicitor_general,0.5409129678264316,0.4590870321735684,female,0.5689089598525315,0.4310910401474685,female
280,soloist,0.5132560009618499,0.48674399903815013,female,0.5987143125093893,0.40128568749061083,female
281,sportsman,0.00394579866604815,0.9960542013339517,male,0.4214505198321916,0.5785494801678086,male
282,sportswriter,0.1023388647462734,0.8976611352537265,male,0.6102353818658998,0.3897646181341003,female
283,statesman,0.018538547705189933,0.9814614522948102,male,0.5411099710232821,0.4588900289767177,female
284,steward,0.01187486766809767,0.9881251323319022,male,0.3072890822395764,0.6927109177604236,male
285,stockbroker,0.07042814961339085,0.9295718503866092,male,0.48909845924556294,0.5109015407544372,female
286,strategist,0.15189792145670625,0.8481020785432938,male,0.6134069066939918,0.38659309330600833,female
287,student,0.16826835898560835,0.8317316410143918,male,0.341587315870723,0.6584126841292769,male
288,stylist,0.8272981394342789,0.17270186056572107,female,0.5537981051903463,0.44620189480965367,female
289,substitute,0.4079378434857527,0.5920621565142474,male,0.5358666402945329,0.4641333597054671,female
290,superintendent,0.18913612226061394,0.8108638777393862,male,0.5092373283490611,0.4907626716509389,female
291,surgeon,0.11748989291076226,0.8825101070892377,male,0.4805063980545466,0.5194936019454534,female
292,surveyor,0.01345155673102065,0.9865484432689794,male,0.3253327815765488,0.6746672184234509,male
293,swimmer,0.38558786582682075,0.6144121341731792,male,0.47032642933999486,0.5296735706600051,female
294,taxi_driver,0.7699552908490118,0.23004470915098812,female,0.6482365922018501,0.3517634077981499,female
295,teacher,0.5428205912956219,0.45717940870437784,female,0.585250910278777,0.4147490897212231,female
296,technician,0.05452342898385205,0.9454765710161478,male,0.3550444797161581,0.6449555202838417,male
297,teenager,0.4301082886215368,0.5698917113784632,male,0.7213065088799573,0.2786934911200429,female
298,therapist,0.523374496099274,0.47662550390072594,female,0.47008510405792786,0.5299148959420723,female
299,trader,0.036620752145828,0.9633792478541721,male,0.3739015707923882,0.6260984292076118,male
300,treasurer,0.09199644919624798,0.9080035508037521,male,0.41949982308624534,0.5805001769137547,male
